Drug Name,Drug ID,Cell Line Name,Cosmic ID,TCGA Classification,Tissue,Tissue Sub-type,IC50,AUC,Max Conc,RMSE,Z score,Dataset Version
"Carmustine","1807","HuP-T3","907285","PAAD","pancreas","pancreas","7.905243139563396",".97637227930730897","30",".039649025709437305","1.7674588687699977","GDSC2"
"Carmustine","1807","HuP-T4","907286","PAAD","pancreas","pancreas","5.7411749639131084",".96686560064139437","30",".030983887091190626","-.46224343543225294","GDSC2"
"Carmustine","1807","YAPC","909904","PAAD","pancreas","pancreas","7.6546444219851919",".96963844215890349","30",".043190612644598191","1.509259730544444","GDSC2"
"Carmustine","1807","PSN1","910546","PAAD","pancreas","pancreas","7.2168516656513599",".98159007882144511","30",".034139605794175056","1.0581891364919833","GDSC2"
"Carmustine","1807","AsPC-1","910702","PAAD","pancreas","pancreas","9.7382876386117125",".9690010319898531","30",".046049663212159843","3.656097863243974","GDSC2"
"Carmustine","1807","CAPAN-2","910915","PAAD","pancreas","pancreas","7.2354629859643627",".96026937248952904","30",".036313164969937292","1.0773649204405082","GDSC2"
"Carmustine","1807","PANC-08-13","925347","PAAD","pancreas","pancreas","7.4230268412969771",".9785476424441989","30",".053528688679849279","1.2706174090292832","GDSC2"
"Carmustine","1807","PANC-10-05","925348","PAAD","pancreas","pancreas","7.4078723820431378",".93942303248829706","30",".086981857133722321","1.2550033294464755","GDSC2"
"Carmustine","1807","PA-TU-8988T","1240201","PAAD","pancreas","pancreas","6.4853919716688537",".98250141108170386","30",".029193389804551273",".30454496601025549","GDSC2"
"Carmustine","1807","SU8686","1240218","PAAD","pancreas","pancreas","6.4971360234017839",".95926387276670888","30",".072288700178760004",".31664520365721227","GDSC2"
"Carmustine","1807","SUIT-2","1240219","PAAD","pancreas","pancreas","7.322729525204986",".97447519410154504","30",".047054338781445659","1.167278170777968","GDSC2"
"Carmustine","1807","DAN-G","1290797","PAAD","pancreas","pancreas","6.807746954666003",".98463699069429866","30",".032554355676062886",".63667666890535479","GDSC2"
"Carmustine","1807","HPAC","1298136","PAAD","pancreas","pancreas","6.8062106934911029",".95289316000261459","30",".080079400416733643",".63509381439084678","GDSC2"
"Carmustine","1807","KP-1N","1298216","PAAD","pancreas","pancreas","6.4137129955032934",".977081084861532","30",".051573639721882947",".2306920347036055","GDSC2"
"Carmustine","1807","KP-2","1298218","PAAD","pancreas","pancreas","6.951781320830265",".97619454094131708","30",".056235318698210142",".78507946033971487","GDSC2"
"Carmustine","1807","PANC-02-03","1298475","PAAD","pancreas","pancreas","7.3861198854324837",".96518909520110141","30",".073983305591969181","1.2325911003121728","GDSC2"
"Carmustine","1807","PA-TU-8902","1298526","PAAD","pancreas","pancreas","8.2661570871099066",".97568987199796764","30",".037164675435025794","2.1393189929185215","GDSC2"
"Carmustine","1807","PL4","1298533","PAAD","pancreas","pancreas","5.7766000889183529",".95784821645727236","30",".09239674161467254","-.42574390009431884","GDSC2"
"Topotecan","1808","HPAF-II","724869","PAAD","pancreas","pancreas","1.4302193565061414",".85696240483221109","3",".084034582049013692",".67202086872236089","GDSC2"
"Topotecan","1808","MIA-PaCa-2","724870","PAAD","pancreas","pancreas","-.86699639021841846",".68182314326850568","3",".070141707140266699","-.51142555291576819","GDSC2"
"Topotecan","1808","KP-4","753572","PAAD","pancreas","pancreas","-.28757239065528006",".76175576060854922","3",".086866254131276577","-.21292626747774801","GDSC2"
"Topotecan","1808","CAPAN-1","753624","PAAD","pancreas","pancreas","-.58990064109685603",".69921514918372196","3",".089642609474850407","-.36867536795093869","GDSC2"
"Topotecan","1808","BxPC-3","906693","PAAD","pancreas","pancreas",".92245305822332568",".83603165998841655","3",".060263754974694217",".4104371626259532","GDSC2"
"Topotecan","1808","CFPAC-1","906821","PAAD","pancreas","pancreas","-1.0554412131179316",".640043075918034","3",".093272254661160472","-.60850583440636841","GDSC2"
"Topotecan","1808","HuP-T3","907285","PAAD","pancreas","pancreas","1.6272881272896427",".85095527222873513","3",".12418591788614902",".77354391109785048","GDSC2"
"Topotecan","1808","HuP-T4","907286","PAAD","pancreas","pancreas","-.94997402584333512",".66865699820024216","3",".081384754803474443","-.55417277249943853","GDSC2"
"Topotecan","1808","YAPC","909904","PAAD","pancreas","pancreas",".38472936332390817",".75770274731118048","3",".069192117646689533",".1334204377205539","GDSC2"
"Topotecan","1808","PSN1","910546","PAAD","pancreas","pancreas",".082536258287938091",".76349062668353607","3",".096969746614748803","-.022259040494956712","GDSC2"
"Topotecan","1808","AsPC-1","910702","PAAD","pancreas","pancreas","5.8250409762253597",".94515193867180192","3",".047943546273454922","2.9360815809172824","GDSC2"
"Topotecan","1808","CAPAN-2","910915","PAAD","pancreas","pancreas","3.6094789229006019",".92817562720908275","3",".044298099233237992","1.794700329433639","GDSC2"
"Topotecan","1808","PANC-08-13","925347","PAAD","pancreas","pancreas","3.9279426741073351",".95847507782242802","3",".050466387241176393","1.9587618840892858","GDSC2"
"Topotecan","1808","PANC-10-05","925348","PAAD","pancreas","pancreas","1.3331661348185735",".78749706067348435","3",".11892824975302967",".62202239205408483","GDSC2"
"Topotecan","1808","PA-TU-8988T","1240201","PAAD","pancreas","pancreas","1.165890494225053",".8733942767156454","3",".064626508604951824",".53584774408299751","GDSC2"
"Topotecan","1808","SU8686","1240218","PAAD","pancreas","pancreas","2.0581730741488231",".88471718334648008","3",".032536977173906412",".99552099323534893","GDSC2"
"Topotecan","1808","SUIT-2","1240219","PAAD","pancreas","pancreas",".77552213487014654",".80490457512555214","3",".071360152945463343",".33474341217250247","GDSC2"
"Topotecan","1808","DAN-G","1290797","PAAD","pancreas","pancreas",".5402959059982364",".82082355108347094","3",".067569452659046209",".21356296178127876","GDSC2"
"Topotecan","1808","HPAC","1298136","PAAD","pancreas","pancreas","2.9073768768537409",".90486333791283013","3",".091757246429201508","1.4330015402782497","GDSC2"
"Topotecan","1808","KP-1N","1298216","PAAD","pancreas","pancreas","1.6341552338430805",".89403395862304724","3",".071260695554718451",".77708160784629965","GDSC2"
"Topotecan","1808","KP-2","1298218","PAAD","pancreas","pancreas","3.8251317625534234",".96152515951252338","3",".063950774282778053","1.9057972439342139","GDSC2"
"Topotecan","1808","PANC-02-03","1298475","PAAD","pancreas","pancreas","-.25388106884636441",".70380320000620555","3",".056847841105110333","-.19556965903038279","GDSC2"
"Topotecan","1808","PA-TU-8902","1298526","PAAD","pancreas","pancreas","1.728816446350885",".84633709183264449","3",".051043655918192085",".82584780378153932","GDSC2"
"Topotecan","1808","PL4","1298533","PAAD","pancreas","pancreas","-.44033659480798243",".71455992865384688","3",".11034049427943293","-.29162512326292428","GDSC2"
"Teniposide","1809","HPAF-II","724869","PAAD","pancreas","pancreas","2.0236939988691813",".89105039807187492","3",".022964136215122558",".78285278133661673","GDSC2"
"Teniposide","1809","MIA-PaCa-2","724870","PAAD","pancreas","pancreas","-.95102826393649398",".67208639946232618","3",".079262939110132394","-.71885864760136298","GDSC2"
"Teniposide","1809","KP-4","753572","PAAD","pancreas","pancreas","-1.2576207319423569",".64431769858938415","3",".058520265492721622","-.8736339081315535","GDSC2"
"Teniposide","1809","CAPAN-1","753624","PAAD","pancreas","pancreas",".5009116862901023",".80244729109238921","3",".053323578852255145",".014115601675419311","GDSC2"
"Teniposide","1809","BxPC-3","906693","PAAD","pancreas","pancreas","2.8767436272623899",".94045619706283146","3",".072993316772063596","1.2134927750014846","GDSC2"
"Teniposide","1809","CFPAC-1","906821","PAAD","pancreas","pancreas",".58947303053182387",".79242232264046797","3",".048320888159358012",".058823500786803304","GDSC2"
"Teniposide","1809","HuP-T3","907285","PAAD","pancreas","pancreas","1.4056206086821565",".83732896691294356","3",".10931555513068422",".47083445089561737","GDSC2"
"Teniposide","1809","HuP-T4","907286","PAAD","pancreas","pancreas",".50044139021767131",".8160178221863057","3",".069857908372411043",".013878184893427657","GDSC2"
"Teniposide","1809","YAPC","909904","PAAD","pancreas","pancreas","2.4427220284420041",".88726831084085145","3",".090648134733801164",".994388220770001","GDSC2"
"Teniposide","1809","PSN1","910546","PAAD","pancreas","pancreas",".21066150093058053",".77511948592003721","3",".083845811307585047","-.13240968105623935","GDSC2"
"Teniposide","1809","AsPC-1","910702","PAAD","pancreas","pancreas","6.8787448739145978",".96215394077219563","3",".04775571953632822","3.2337993716426578","GDSC2"
"Teniposide","1809","CAPAN-2","910915","PAAD","pancreas","pancreas","2.8417490164368058",".90057459852190413","3",".087001498167028332","1.1958266527940113","GDSC2"
"Teniposide","1809","PANC-08-13","925347","PAAD","pancreas","pancreas","3.5512053880437975",".94917837607298972","3",".056653759628168682","1.5539773127383907","GDSC2"
"Teniposide","1809","PANC-10-05","925348","PAAD","pancreas","pancreas","1.9703913571506977",".82416428810644782","3",".072024539956760655",".75594432428095304","GDSC2"
"Teniposide","1809","PA-TU-8988T","1240201","PAAD","pancreas","pancreas",".035236311029155587",".77779924793636213","3",".040871104297411039","-.22096854111940298","GDSC2"
"Teniposide","1809","SU8686","1240218","PAAD","pancreas","pancreas","4.2222697314603366",".95984483918707897","3",".083626981888222221","1.89274675238043","GDSC2"
"Teniposide","1809","SUIT-2","1240219","PAAD","pancreas","pancreas","1.3496067533987561",".8452369862668504","3",".066264290877269358",".44255730794694292","GDSC2"
"Teniposide","1809","DAN-G","1290797","PAAD","pancreas","pancreas","1.526934334148575",".89298489473878095","3",".018202842916316939",".53207654071953925","GDSC2"
"Teniposide","1809","HPAC","1298136","PAAD","pancreas","pancreas",".55344684134944511",".76854693442820921","3",".11619018724592325",".040636612984634675","GDSC2"
"Teniposide","1809","KP-1N","1298216","PAAD","pancreas","pancreas","2.0265990976799801",".91501638410876218","3",".06053560917228757",".78431934517046387","GDSC2"
"Teniposide","1809","KP-2","1298218","PAAD","pancreas","pancreas","2.3639289682719147",".9143271833306662","3",".045145846177988051",".95461158667616097","GDSC2"
"Teniposide","1809","PANC-02-03","1298475","PAAD","pancreas","pancreas",".74879979436659361",".78509366538602821","3",".059348972775352789",".13925548772487464","GDSC2"
"Teniposide","1809","PA-TU-8902","1298526","PAAD","pancreas","pancreas","1.807834029846743",".85085482219527242","3",".039176672278332214",".67388147111236218","GDSC2"
"Teniposide","1809","PL4","1298533","PAAD","pancreas","pancreas",".89792745625689496",".83402830667517336","3",".10048109339911342",".21453872240919239","GDSC2"
"Mitoxantrone","1810","HPAF-II","724869","PAAD","pancreas","pancreas","2.4853488172191414",".91289918129901715","3",".068295631649354926",".87994144397948104","GDSC2"
"Mitoxantrone","1810","MIA-PaCa-2","724870","PAAD","pancreas","pancreas","-.97193175837474199",".66964955839349771","3",".038562320996503419","-.65956884322149623","GDSC2"
"Mitoxantrone","1810","KP-4","753572","PAAD","pancreas","pancreas","-.45413033747353404",".74274372077337292","3",".065988352433329012","-.42899437962946957","GDSC2"
"Mitoxantrone","1810","CAPAN-1","753624","PAAD","pancreas","pancreas",".78802901680915782",".82568224161667281","3",".058230213276769326",".12413316164121083","GDSC2"
"Mitoxantrone","1810","BxPC-3","906693","PAAD","pancreas","pancreas","2.4458313759616677",".9241643296816402","3",".084530811950402754",".86234451887909613","GDSC2"
"Mitoxantrone","1810","CFPAC-1","906821","PAAD","pancreas","pancreas","-1.0436015141927553",".64126765901645721","3",".05626200312906722","-.69148303819367019","GDSC2"
"Mitoxantrone","1810","HuP-T3","907285","PAAD","pancreas","pancreas","1.9432351592967261",".86891106893830738","3",".033154242861448364",".6385408590528886","GDSC2"
"Mitoxantrone","1810","HuP-T4","907286","PAAD","pancreas","pancreas","1.02173695309671",".8577123271464695","3",".12102445735425238",".22820217318025615","GDSC2"
"Mitoxantrone","1810","YAPC","909904","PAAD","pancreas","pancreas",".90062642098968693",".79658665847693388","3",".067422582415539278",".17427224010413658","GDSC2"
"Mitoxantrone","1810","PSN1","910546","PAAD","pancreas","pancreas",".42302581459589655",".79368121716341544","3",".095456655777446997","-.038400995590759816","GDSC2"
"Mitoxantrone","1810","AsPC-1","910702","PAAD","pancreas","pancreas","4.7530480979803826",".92091341373449431","3",".033805312091133015","1.8897369450028501","GDSC2"
"Mitoxantrone","1810","CAPAN-2","910915","PAAD","pancreas","pancreas","3.4428451122546258",".92282067821185132","3",".082229223054370276","1.3063099043728748","GDSC2"
"Mitoxantrone","1810","PANC-08-13","925347","PAAD","pancreas","pancreas","4.0866718751285056",".96190542927282752","3",".03780284261293905","1.5930028420582636","GDSC2"
"Mitoxantrone","1810","PANC-10-05","925348","PAAD","pancreas","pancreas","2.8091014336305582",".86514011734574325","3",".038000178813482714","1.0241069152438405","GDSC2"
"Mitoxantrone","1810","PA-TU-8988T","1240201","PAAD","pancreas","pancreas","-.22019652308919371",".75197052620680571","3",".12327694762524662","-.32482478566847284","GDSC2"
"Mitoxantrone","1810","SU8686","1240218","PAAD","pancreas","pancreas","5.1408335849722464",".97525759226581143","3",".095763148442660512","2.0624159432495182","GDSC2"
"Mitoxantrone","1810","SUIT-2","1240219","PAAD","pancreas","pancreas","2.236779835698516",".89530606609943764","3",".090465000000315293",".76925488101103079","GDSC2"
"Mitoxantrone","1810","DAN-G","1290797","PAAD","pancreas","pancreas",".96552483796831923",".85499594072211771","3",".045894945887895437",".20317119070333706","GDSC2"
"Mitoxantrone","1810","HPAC","1298136","PAAD","pancreas","pancreas","2.8073883848982564",".90080014195000135","3",".10727915698394988","1.0233441029443493","GDSC2"
"Mitoxantrone","1810","KP-1N","1298216","PAAD","pancreas","pancreas","1.842014045389472",".90559674371196586","3",".053971287778633588",".59346758752201456","GDSC2"
"Mitoxantrone","1810","KP-2","1298218","PAAD","pancreas","pancreas","4.2158593479178981",".96929954780870031","3",".1114694918138959","1.6505293976814217","GDSC2"
"Mitoxantrone","1810","PANC-02-03","1298475","PAAD","pancreas","pancreas","1.7496017562858963",".85077005210374923","3",".062606432883928517",".55231684299087191","GDSC2"
"Mitoxantrone","1810","PA-TU-8902","1298526","PAAD","pancreas","pancreas","2.0318771097364099",".86312912000475073","3",".023443169926887421",".67801269004711173","GDSC2"
"Mitoxantrone","1810","PL4","1298533","PAAD","pancreas","pancreas","-.1823581088166078",".74025904410772081","3",".095299287916132597","-.30797552314831661","GDSC2"
"Dactinomycin","1811","HPAF-II","724869","PAAD","pancreas","pancreas","-.98575391741662977",".97350460025211816",".01",".084993456506584991","1.0947905739687804","GDSC2"
"Dactinomycin","1811","MIA-PaCa-2","724870","PAAD","pancreas","pancreas","-2.9452972596189237",".95358393992742596",".01",".019697519781471481","-.37944125349125257","GDSC2"
"Dactinomycin","1811","KP-4","753572","PAAD","pancreas","pancreas","-4.0477070987326744",".92663396237770768",".01",".079047098508822036","-1.2088220774438603","GDSC2"
"Dactinomycin","1811","CAPAN-1","753624","PAAD","pancreas","pancreas","-1.5440744564573516",".97216776391861015",".01",".015575077828980039",".67474683681244152","GDSC2"
"Dactinomycin","1811","BxPC-3","906693","PAAD","pancreas","pancreas","-.88158873789618752",".9815818691449566",".01",".052134018680058687","1.1731576198283207","GDSC2"
"Dactinomycin","1811","CFPAC-1","906821","PAAD","pancreas","pancreas","-2.856348945395617",".92343218511159131",".01",".080196602868092409","-.31252237856627146","GDSC2"
"Dactinomycin","1811","HuP-T3","907285","PAAD","pancreas","pancreas","-1.7050926079424233",".94789577497249367",".01",".032357831074026705",".55360734548009427","GDSC2"
"Dactinomycin","1811","HuP-T4","907286","PAAD","pancreas","pancreas","-1.0932606601881156",".98517769613345996",".01",".081853098101509911","1.0139095551890889","GDSC2"
"Dactinomycin","1811","YAPC","909904","PAAD","pancreas","pancreas","-1.4918453381543599",".94809823640774415",".01",".086774498573770814",".71404059820274046","GDSC2"
"Dactinomycin","1811","PSN1","910546","PAAD","pancreas","pancreas","-1.3576885038103752",".97394630428445994",".01",".055652118447144315",".81497139713005895","GDSC2"
"Dactinomycin","1811","AsPC-1","910702","PAAD","pancreas","pancreas","1.3571577681494327",".964537668319986",".01",".056728395538647239","2.8574435867404411","GDSC2"
"Dactinomycin","1811","CAPAN-2","910915","PAAD","pancreas","pancreas","-.46457170431410977",".9655069143568854",".01",".10864081959480522","1.4868938716678584","GDSC2"
"Dactinomycin","1811","PANC-08-13","925347","PAAD","pancreas","pancreas","-1.0457325479631674",".97219815341458127",".01",".028500108373364155","1.0496665880814378","GDSC2"
"Dactinomycin","1811","PANC-10-05","925348","PAAD","pancreas","pancreas","-1.2734356356955709",".92264296755214192",".01",".044106874322972674",".87835772651333344","GDSC2"
"Dactinomycin","1811","PA-TU-8988T","1240201","PAAD","pancreas","pancreas","-3.1713302379328741",".9448417787261012",".01",".057282330539533279","-.54949363432377019","GDSC2"
"Dactinomycin","1811","SU8686","1240218","PAAD","pancreas","pancreas","-2.342869075427835",".93779756474336695",".01",".06479858620255563",".07378618157804176","GDSC2"
"Dactinomycin","1811","SUIT-2","1240219","PAAD","pancreas","pancreas","-.5232905344865687",".97659495214685987",".01",".075732726607500689","1.4427176769151715","GDSC2"
"Dactinomycin","1811","DAN-G","1290797","PAAD","pancreas","pancreas","-2.1468008927088107",".97028984478165747",".01",".015334785936578074",".22129501646391725","GDSC2"
"Dactinomycin","1811","HPAC","1298136","PAAD","pancreas","pancreas","-.0080158787340203191",".97299883703776635",".01",".05724860047561859","1.8303765161119512","GDSC2"
"Dactinomycin","1811","KP-1N","1298216","PAAD","pancreas","pancreas","-1.5692127968344614",".97743695294885913",".01",".071006163865698066",".65583439906467123","GDSC2"
"Dactinomycin","1811","KP-2","1298218","PAAD","pancreas","pancreas","-.59490187815210516",".98189176157605451",".01",".062808484068881107","1.3888420010037308","GDSC2"
"Dactinomycin","1811","PANC-02-03","1298475","PAAD","pancreas","pancreas","-2.8050369300413047",".90643401630266762",".01",".098419086096042732","-.2739185852552094","GDSC2"
"Dactinomycin","1811","PA-TU-8902","1298526","PAAD","pancreas","pancreas","-1.5082883524916868",".94493363688705645",".01",".048241699517779416",".70166995318897663","GDSC2"
"Dactinomycin","1811","PL4","1298533","PAAD","pancreas","pancreas","-2.8407187978074355",".93985217004166688",".01",".046806192662102175","-.30076328115508694","GDSC2"
"Bleomycin","1812","HPAF-II","724869","PAAD","pancreas","pancreas","4.5188743833901777",".97640900438485179","2",".080218595548135652","1.3139390872915919","GDSC2"
"Bleomycin","1812","MIA-PaCa-2","724870","PAAD","pancreas","pancreas",".87622517327674743",".88265448655958156","2",".10988172851674637","-1.233013737110777","GDSC2"
"Bleomycin","1812","KP-4","753572","PAAD","pancreas","pancreas","3.253278574698705",".98590379466571987","2",".046842935956823935",".42903015602555572","GDSC2"
"Bleomycin","1812","CAPAN-1","753624","PAAD","pancreas","pancreas","4.3314221548941392",".98052913932112862","2",".030537743437112942","1.1828718460422936","GDSC2"
"Bleomycin","1812","BxPC-3","906693","PAAD","pancreas","pancreas","3.9811898160692984",".97584492877766649","2",".025139686489490543",".93798819320787785","GDSC2"
"Bleomycin","1812","CFPAC-1","906821","PAAD","pancreas","pancreas","1.1536151551201617",".86044965803151796","2",".066000397258807256","-1.0390617101751376","GDSC2"
"Bleomycin","1812","HuP-T3","907285","PAAD","pancreas","pancreas","3.2968121753145176",".94002066581132948","2",".055145749959709896",".45946899892511567","GDSC2"
"Bleomycin","1812","HuP-T4","907286","PAAD","pancreas","pancreas","3.8398221623160329",".9808830159146199","2",".080746380768172199",".83914344471923497","GDSC2"
"Bleomycin","1812","YAPC","909904","PAAD","pancreas","pancreas","4.4242261608377484",".96108277745298931","2",".031740989185680336","1.2477607253770593","GDSC2"
"Bleomycin","1812","PSN1","910546","PAAD","pancreas","pancreas","3.2122112348259688",".95975757628656755","2",".041380838936373725",".40031573109845708","GDSC2"
"Bleomycin","1812","AsPC-1","910702","PAAD","pancreas","pancreas","7.0499470015469088",".96922031824418742","2",".048382484905469425","3.08367374515645","GDSC2"
"Bleomycin","1812","CAPAN-2","910915","PAAD","pancreas","pancreas","4.6007369051597529",".96158653179345355","2",".11949283739995285","1.3711776433553606","GDSC2"
"Bleomycin","1812","PANC-08-13","925347","PAAD","pancreas","pancreas","4.7176333673580784",".97857977915275507","2",".061959935729853186","1.4529120507564506","GDSC2"
"Bleomycin","1812","PANC-10-05","925348","PAAD","pancreas","pancreas","2.4268301192468948",".8661579109397427","2",".044516157995421128","-.14882543929003517","GDSC2"
"Bleomycin","1812","PA-TU-8988T","1240201","PAAD","pancreas","pancreas","1.0324305557311706",".89139228008422899","2",".1016312992300602","-1.1237943978110818","GDSC2"
"Bleomycin","1812","SU8686","1240218","PAAD","pancreas","pancreas","3.8994336323750254",".96153171459959852","2",".059127747473156515",".88082398909117032","GDSC2"
"Bleomycin","1812","SUIT-2","1240219","PAAD","pancreas","pancreas","3.7750030022585341",".9600899286749276","2",".042190411341907874",".79382166563453005","GDSC2"
"Bleomycin","1812","DAN-G","1290797","PAAD","pancreas","pancreas","3.3200496846696508",".9735274654850995","2",".049553374384928309",".47571674518621937","GDSC2"
"Bleomycin","1812","HPAC","1298136","PAAD","pancreas","pancreas","4.6978037355129976",".96430515853089405","2",".03892359411170819","1.4390471041416446","GDSC2"
"Bleomycin","1812","KP-1N","1298216","PAAD","pancreas","pancreas","3.1674045137910496",".96730782939250437","2",".071066607497651021",".36898671803421451","GDSC2"
"Bleomycin","1812","KP-2","1298218","PAAD","pancreas","pancreas","3.938773114788884",".9715165212488337","2",".034614829026722471",".90833029015533029","GDSC2"
"Bleomycin","1812","PANC-02-03","1298475","PAAD","pancreas","pancreas","2.0437642307554769",".88707094957187449","2",".05468888795781824","-.41666642269206816","GDSC2"
"Bleomycin","1812","PA-TU-8902","1298526","PAAD","pancreas","pancreas","5.4841080852574127",".97482317744634739","2",".044369070294857989","1.9888338030258459","GDSC2"
"Bleomycin","1812","PL4","1298533","PAAD","pancreas","pancreas","1.8417370115309737",".9153266657459822","2",".060304615528587908","-.55792454746054732","GDSC2"
"Fludarabine","1813","HPAF-II","724869","PAAD","pancreas","pancreas","6.5414015468017217",".97238669327831162","20",".041851510869713934",".91548015856251408","GDSC2"
"Fludarabine","1813","MIA-PaCa-2","724870","PAAD","pancreas","pancreas","6.0920116596823712",".98324706996538447","20",".040264273987949815",".68360154821023478","GDSC2"
"Fludarabine","1813","KP-4","753572","PAAD","pancreas","pancreas","4.9961299746881371",".97704508518067334","20",".04928133388739514",".11814262376521401","GDSC2"
"Fludarabine","1813","CAPAN-1","753624","PAAD","pancreas","pancreas","6.5741904077846574",".97978858400016799","20",".039790170171699626",".93239873136016571","GDSC2"
"Fludarabine","1813","BxPC-3","906693","PAAD","pancreas","pancreas","6.6839213601949163",".98116912416103608","20",".036001731175364947",".98901829821473841","GDSC2"
"Fludarabine","1813","CFPAC-1","906821","PAAD","pancreas","pancreas","3.8403873977117349",".88239278487375483","20",".080302693889003601","-.47820364560038048","GDSC2"
"Fludarabine","1813","HuP-T3","907285","PAAD","pancreas","pancreas","6.0350517617528991",".95126338364085117","20",".044399112407130556",".65421107379979071","GDSC2"
"Fludarabine","1813","HuP-T4","907286","PAAD","pancreas","pancreas","5.9959749634275639",".9788473471330249","20",".020300105912912886",".63404801728159055","GDSC2"
"Fludarabine","1813","YAPC","909904","PAAD","pancreas","pancreas","7.2523548638843263",".9696845781273441","20",".051921227853767203","1.2823216739495191","GDSC2"
"Fludarabine","1813","PSN1","910546","PAAD","pancreas","pancreas","4.6821121560780128",".93518713816715415","20",".076375635607561804","-.043885978773924875","GDSC2"
"Fludarabine","1813","AsPC-1","910702","PAAD","pancreas","pancreas","9.0736338326463724",".9659753708007579","20",".037074448436587464","2.2220749893778557","GDSC2"
"Fludarabine","1813","CAPAN-2","910915","PAAD","pancreas","pancreas","5.4520688679879008",".92645991117291326","20",".06012483713259862",".35340042554086276","GDSC2"
"Fludarabine","1813","PANC-08-13","925347","PAAD","pancreas","pancreas","5.0510713701340437",".93739730008556554","20",".063376090288942116",".14649158041057883","GDSC2"
"Fludarabine","1813","PANC-10-05","925348","PAAD","pancreas","pancreas","5.7977877500049786",".90673718801922454","20",".040532846383644634",".53178631323524506","GDSC2"
"Fludarabine","1813","PA-TU-8988T","1240201","PAAD","pancreas","pancreas","5.2255345451008646",".96785768937229522","20",".078140354948951329",".23651202752893818","GDSC2"
"Fludarabine","1813","SU8686","1240218","PAAD","pancreas","pancreas","5.8618781008186653",".95414256201988645","20",".094435753277927637",".56485599706576006","GDSC2"
"Fludarabine","1813","SUIT-2","1240219","PAAD","pancreas","pancreas","5.7320887807118286",".95223268396576499","20",".076995019138065834",".49788660579205829","GDSC2"
"Fludarabine","1813","DAN-G","1290797","PAAD","pancreas","pancreas","4.5613246785447226",".94627687802782967","20",".029807350437356186","-.10621055091307945","GDSC2"
"Fludarabine","1813","HPAC","1298136","PAAD","pancreas","pancreas","7.665005162676497",".97390825976798012","20",".052672894163771036","1.4952431939657653","GDSC2"
"Fludarabine","1813","KP-1N","1298216","PAAD","pancreas","pancreas","6.0816428926574675",".97817793963153854","20",".042717232210762554",".67825141604724137","GDSC2"
"Fludarabine","1813","KP-2","1298218","PAAD","pancreas","pancreas","6.562419930531556",".97642017089038569","20",".04961236387217547",".92632533721654675","GDSC2"
"Fludarabine","1813","PANC-02-03","1298475","PAAD","pancreas","pancreas","4.7989913752165263",".90655841860452613","20",".061790203483066214",".01642198918375248","GDSC2"
"Fludarabine","1813","PA-TU-8902","1298526","PAAD","pancreas","pancreas","6.4527924794192089",".9532003251537442","20",".038068415058981592",".86975917551820325","GDSC2"
"Fludarabine","1813","PL4","1298533","PAAD","pancreas","pancreas","5.6951883645589261",".96527620959385951","20",".044545775055446955",".47884653064972782","GDSC2"
"Nelarabine","1814","HPAF-II","724869","PAAD","pancreas","pancreas","6.8819191357388361",".97720114950289028","20",".061090993616703726",".81339993084423834","GDSC2"
"Nelarabine","1814","MIA-PaCa-2","724870","PAAD","pancreas","pancreas","6.0889228482652378",".98320910109436022","20",".071793000132866561",".078647874837743076","GDSC2"
"Nelarabine","1814","KP-4","753572","PAAD","pancreas","pancreas","5.7837850046819081",".98848169587279211","20",".076858931939879985","-.2040781120045399","GDSC2"
"Nelarabine","1814","CAPAN-1","753624","PAAD","pancreas","pancreas","6.8493051455788736",".98298551409827306","20",".043206916996241414",".78318138291010841","GDSC2"
"Nelarabine","1814","BxPC-3","906693","PAAD","pancreas","pancreas","6.7211156135594905",".98160264928210705","20",".036393693095594565",".66440715445839194","GDSC2"
"Nelarabine","1814","CFPAC-1","906821","PAAD","pancreas","pancreas","5.3930236053682457",".94478696996964795","20",".076535929235881914","-.56613874972631184","GDSC2"
"Nelarabine","1814","HuP-T3","907285","PAAD","pancreas","pancreas","7.2263223463223643",".97288676848075084","20",".034512659716677732","1.1325073101204752","GDSC2"
"Nelarabine","1814","HuP-T4","907286","PAAD","pancreas","pancreas","6.5916786810627244",".98602568574597482","20",".028845956444341223",".54447714497730815","GDSC2"
"Nelarabine","1814","YAPC","909904","PAAD","pancreas","pancreas","6.5208527644430241",".95712976694383989","20",".043555931189480965",".4788532717298537","GDSC2"
"Nelarabine","1814","PSN1","910546","PAAD","pancreas","pancreas","6.7144598530193411",".98045855132053716","20",".03310517903340985",".65824024823397342","GDSC2"
"Nelarabine","1814","AsPC-1","910702","PAAD","pancreas","pancreas","9.2083762936547373",".96758171430907947","20",".048212931646937268","2.968982758899593","GDSC2"
"Nelarabine","1814","CAPAN-2","910915","PAAD","pancreas","pancreas","7.7025463806699914",".97352309753538158","20",".073247283635932733","1.5737534973774068","GDSC2"
"Nelarabine","1814","PANC-08-13","925347","PAAD","pancreas","pancreas","7.048629279861907",".97892058254944769","20",".039234186282992772",".96786549781657261","GDSC2"
"Nelarabine","1814","PANC-10-05","925348","PAAD","pancreas","pancreas","7.0947067797775141",".9414433234759565","20",".058527381806701397","1.0105586835646314","GDSC2"
