ID,Drug Name,Targets,Z Score,Count
"1085","Sorafenib","PDGFR, KIT, VEGFR, RAF","-.14162025076034429","282"
"1908","Ulixertinib","ERK1, ERK2","-.12251837213368293","282"
"1718","JAK1_8709","JAK1","-.12179214855688897","282"
"1853","OF-1","BRPF1B, BRPF2","-.11792565464704231","282"
"1512","Cyclophosphamide","Alkylating agent","-.1159080003793421","282"
"1828","720427","","-.10579892864512737","282"
"1631","PRT062607","SYK","-.078698805981352538","282"
"1372","Trametinib","MEK1, MEK2","-.070488654089464711","282"
"1091","BMS-536924","IGF1R, IR","-.062011174666419699","282"
"1730","PAK_5339","PAK1, PAK2","-.056055267083352789","282"
"1248","Daporinad","NAMPT","-.053523283113909366","282"
"1088","Irinotecan","TOP1","-.042112276981568435","282"
"1249","BMS-345541","IKK-1, IKK-2","-.027443603096044777","282"
"1057","Dactolisib","PI3K (class 1), MTORC1, MTORC2","-.024123789156534476","282"
"1855","KRAS (G12C) Inhibitor-12","KRAS (G12C)","-.018475772109929161","282"
"1373","Dabrafenib","BRAF","-.015697368795910379","282"
"1069","EHT-1864","RAC1, RAC2, RAC3","-.014783351461574668","282"
"1013","Nilotinib","ABL","-.01290909845864204","282"
"1033","Vismodegib","SMO","-.0022862928312821578","282"
"2171","BMS-754807","IGF1R, IR",".00050977878476528922","282"
"1739","JAK_8517","JAK1, JAK2",".0026932748708456589","282"
"1080","Paclitaxel","Microtubule stabiliser",".0046669808051374335","282"
"2046","MK-8776","CHEK1, CHEK2, CDK2",".011671286153397079","282"
"1620","PFI3","Polybromo 1, SMARCA4, SMARCA2",".014082127416613893","282"
"2040","Foretinib","MET, KDR, TIE2, VEGFR3/FLT4, RON, PDGFR, FGFR1, EGFR",".022600754170421091","282"
"1866","BDP-00009066","MRCKB_HUMAN",".040723585311754636","282"
"1593","Entinostat","HDAC1, HDAC3",".042483530670722247","282"
"2037","GSK343","EZH2",".056044157739967133","282"
"1086","BI-2536","PLK1, PLK2, PLK3",".060863857892084081","282"
"1814","Nelarabine","",".078647874837743076","282"
"1779","GSK626616AC","DYRK1A",".081008659087645929","282"
"1776","GSK2256098C","FAK1",".09602848731126741","282"
"1199","Tamoxifen","ESR1",".10746887241466009","282"
"1843","LMP744","TOP1",".11501324741436859","282"
"1560","Alpelisib","PI3Kalpha",".12046647801876263","282"
"1826","50869","",".13418935853126773","282"
"1054","Palbociclib","CDK4, CDK6",".13712604984920143","282"
"1029","Motesanib","VEGFR, RET, KIT, PDGFR",".15461877322759723","282"
"1836","150412","",".15592650029256006","282"
"1061","SB590885","BRAF",".1638910599632778","282"
"1494","SN-38","TOP1",".16660790346761381","282"
"1998","BPD-00008900","",".17001215046735965","282"
"2038","UNC0638","G9A, GLP",".17697328079351124","282"
"1549","Sapitinib","EGFR, ERBB2, ERBB3",".18163713741894252","282"
"1250","AZ960","JAK2, JAK3",".18508274441692857","282"
"1051","Alisertib","AURKA",".18897429813447614","282"
"1089","Oxaliplatin","DNA alkylating agent",".19593426271470174","282"
"1852","LY2109761","TGFB1",".19691949653972643","282"
"2359","GSK2830371","WIP1",".199385409760551","282"
"1067","CCT007093","PPM1D",".20034393020844876","282"
"1941","Sepantronium bromide","BIRC5",".21414354712683858","282"
"1175","Rucaparib","PARP1, PARP2",".21497040892642708","282"
"1020","Lenalidomide","CRBN",".21861025859023631","282"
"2107","LJI308","RSK2, RSK1, RSK3",".22826842069717765","282"
"1931","MIRA-1","TP53",".22950017363322089","282"
"1018","Veliparib","PARP1, PARP2",".23171620522718184","282"
"2043","BIBR-1532","TERT",".2421378216728548","282"
"1996","MIM1","MCL1",".24650225051697236","282"
"1177","Niraparib","PARP1, PARP2",".24736303667875142","282"
"1510","Linsitinib","IGF1R",".25058555689640571","282"
"1613","VE-822","ATR",".25329339241349264","282"
"1268","XAV939","TNKS1, TNKS2",".25510417724371248","282"
"1732","TAF1_5496","TAF1",".26109432640712166","282"
"1237","EPZ004777","DOT1L",".26407968632208279","282"
"1827","Dihydrorotenone","",".26966199056878482","282"
"2177","SGC0946","DOT1L",".27189043504687954","282"
"1049","PD173074","FGFR1, FGFR2, FGFR3",".28186497671781097","282"
"1919","Osimertinib","EGFR",".28212122014416907","282"
"1578","Leflunomide","Pyrimidine synthesis inhibitor",".28969158732745226","282"
"2157","A-366","EHMT1, EHMT2",".29055943535261741","282"
"1829","667880","",".29834013059824332","282"
"2003","N29087-69-1","",".30166036985205624","282"
"1179","MK-1775","WEE1, PLK1",".31420595782112209","282"
"1375","Temozolomide","DNA alkylating agent",".31424641005676041","282"
"1830","Gallibiscoquinazole","",".32570844549180877","282"
"1632","Ribociclib","CDK4, CDK6",".32852563179695154","282"
"2498","alpha-lipoic acid","Metabolism",".33769289463897756","282"
"1932","NVP-ADW742","IGF1R",".33974512871544932","282"
"1449","AZD1208","PIM1, PIM2, PIM3",".34114885334785372","282"
"1839","615590","",".34554999654593288","282"
"2170","AT13148","AKT1",".35971744432595715","282"
"1553","Uprosertib","AKT1, AKT2, AKT3",".36554452661524595","282"
"1926","GNE-317","PI3Kalpha",".36639519069871751","282"
"1862","MG-132","Proteasome, CAPN1",".36798732268516388","282"
"2111","VE821","ATR",".37212702525199298","282"
"1022","AZD7762","CHEK1, CHEK2",".37345897296406633","282"
"2360","THR-101","Mutant RAS",".37959416154942388","282"
"2106","Uprosertib","AKT1, AKT2, AKT3",".38272014990059505","282"
"1832","729189","",".38594063520944438","282"
"2002","N30652-18-1","",".39478514648528151","282"
"1999","N25720-51-A1","",".39827269412136407","282"
"2158","CPI-637","EP300",".4069275010170042","282"
"1032","Afatinib","EGFR, ERBB2",".40735154289431347","282"
"1006","Cytarabine","Antimetabolite",".41041576850106892","282"
"1786","AZD4547","FGFR1, FGFR2, FGFR3",".41099287811701013","282"
"2055","Mycophenolic acid","",".41478644951965804","282"
"1585","BDF00022089a","BRPF1, BRPF2, BRPF3",".41750334590791444","282"
"1625","RVX-208","BRD4",".41846236532118297","282"
"1807","Carmustine","",".42491462088649284","282"
"2113","VTP-B","",".4252187269375694","282"
"1635","Picolinici-acid","Inflammatory related",".43922442137674017","282"
"1025","SB216763","GSK3A, GSK3B",".44273782776872295","282"
"1583","GSK-LSD1","KDM1",".44750109695095497","282"
"1824","123138","",".44779424224083736","282"
"1011","Navitoclax","BCL2, BCL-XL, BCL-W",".45012983962434516","282"
"1017","Olaparib","PARP1, PARP2",".45562432881954712","282"
"1911","Dactinomycin","RNA polymerase",".46371531035193708","282"
"2000","N27922-53-1","",".47743670358070439","282"
"1915","AZD3759","EGFR",".47987050694013977","282"
"1558","Lapatinib","EGFR, ERBB2",".47996143807601416","282"
"1936","Savolitinib","MET",".48894617603910862","282"
"1618","GSK2606414","PERK",".49031993112377825","282"
"1913","AGI-5198","IDH1 (R132H)",".49932650713460164","282"
"1021","Axitinib","PDGFR, KIT, VEGFR",".50364285837886047","282"
"2362","THR-103","Mutant RAS",".5038738451549335","282"
"2010","HKMTI-1-005","",".51028804665980443","282"
"1627","GSK343","EZH2",".51664764500377924","282"
"1629","ML323","USP1, UAF1",".52065200490948438","282"
"1019","Bosutinib","SRC, ABL, TEC",".53517046754849118","282"
"1580","GSK2801","",".54371866500329891","282"
"1030","KU-55933","ATM",".54468555943999786","282"
"2361","THR-102","Mutant RAS",".55069534768413164","282"
"1079","Dasatinib","ABL, SRC, Ephrins, PDGFR, KIT",".5531241296438979","282"
"1815","Dacarbazine","CP11A",".55398092231420382","282"
"2149","CT7033-2","KDM4A, KDM4C, KDM4E, KDM3A, KDM6B",".55504314994083526","282"
"1007","Docetaxel","Microtubule stabiliser",".56719714837807544","282"
"1024","Lestaurtinib","FLT3, JAK2, NTRK1, NTRK2, NTRK3",".57081778673503536","282"
"1073","5-Fluorouracil","Antimetabolite (DNA & RNA)",".57468295542593195","282"
"1043","JNK Inhibitor VIII","JNK",".58062528448480877","282"
"1023","GW441756","NTRK1",".58488601235412596","282"
"1834","743380","",".58492076507397539","282"
"1873","Buparlisib","PI3Kalpha, PI3Kdelta, PI3Kbeta, PI3Kgamma",".59484161543235448","282"
"1507","Ruxolitinib","JAK1, JAK2",".59905481666553939","282"
"1042","Doramapimod","p38, JNK2",".6018911055578825","282"
"1854","MN-64","TNKS1, TNKS2",".60788019083539546","282"
"1582","SGC-CBP30","EP300, CBP",".61475251302959877","282"
"1010","Gefitinib","EGFR",".61801712941230991","282"
"1133","Serdemetan","MDM2",".61807005579499685","282"
"1059","AZD8055","MTORC1, MTORC2",".62453609965918189","282"
"2048","Vinorelbine","Microtubule destabiliser",".62615282130995664","282"
"1778","GSK2110183B","AKT1, AKT2, AKT3",".6264188203020955","282"
"1598","LGK974","PORCN",".62817397228409133","282"
"1557","LCL161","XIAP, IAP1, IAP2",".63007662538931031","282"
"1239","YK-4-279","RNA helicase A",".65714234514619696","282"
"1909","Venetoclax","BCL2",".66114357601832674","282"
"1720","AZD5991","MCL1",".66127252675394144","282"
"2148","POMHEX","",".67242534047284563","282"
"1813","Fludarabine","Antimetabolite",".68360154821023478","282"
"1821","765771","",".69063169841931893","282"
"2145","PBD-288","",".69141166441589164","282"
"1845","Schweinfurthin A","",".71233689343538464","282"
"1833","741909","",".71733454753958981","282"
"1441","AZD2014","mTORC1, mTORC2",".71880712820848658","282"
"1933","P22077","USP7, USP47",".73362926274167251","282"
"1084","Rapamycin","MTORC1",".74703679875656659","282"
"2039","AGK2","BAZ2A, BAZ2B",".74756007231217969","282"
"1083","Crizotinib","MET, ALK, ROS1",".76553806425779092","282"
"1047","Nutlin-3a (-)","MDM2",".76707588912124414","282"
"1058","Pictilisib","PI3K (class 1)",".77174196195914324","282"
"1912","Afuresertib","AKT1, AKT2, AKT3",".77187259261772057","282"
"1799","Ibrutinib","BTK",".78904877154590991","282"
"2110","GSK591","PMRT5",".8220524202431001","282"
"1621","PCI-34051","HDAC8, HDAC6, HDAC1",".82264138770255468","282"
"1622","Wnt-C59","PORCN",".85723907463012128","282"
"1053","MK-2206","AKT1, AKT2",".85844764331742907","282"
"1034","Staurosporine","Broad spectrum kinase inhibitor",".88687178324988036","282"
"1922","Cediranib","VEGFR, FLT1, FLT2, FLT3, FLT4, KIT, PDGFRB",".89276953188927488","282"
"1259","Talazoparib","PARP1, PARP2",".91300337140195331","282"
"1016","Temsirolimus","MTOR",".93830560698425158","282"
"1939","UMI-77","MCL1","1.0057169146638154","282"
"1561","Taselisib","PI3K (beta sparing)","1.0248877338722231","282"
"1917","AZD6738","ATR","1.0262766412713447","282"
"1191","Bortezomib","Proteasome","1.0303135709483144","282"
"1924","Ipatasertib","AKT1, AKT, AKT3","1.0691175191394171","282"
"1630","Entospletinib","SYK","1.0794605532685473","282"
"1997","WEHI-539","BCL-XL","1.0839179098718792","282"
"1918","AZD8186","PI3Kalpha, PI3Kbeta","1.1139263811706785","282"
"1916","AZD5363","AKT1, AKT2, AKT3, ROCK2","1.1198939173675246","282"
"1634","AGI-6780","IDH2 R140Q mutant","1.1449281383433711","282"
"2159","UNC0379","SETD8","1.1833845340033948","282"
"1036","PLX-4720","BRAF","1.2262330058288151","282"
"1168","Erlotinib","EGFR","1.5319806747957316","282"
"1940","WIKI4","TNKS1, TNKS2","1.5599480101756715","282"
"1910","ABT737","BCL2, BCL-XL,  BCL-W, BCL-B, BFL1","1.7015063489440083","282"
"2109","AZ6102","TNKS1, TNKS2","1.7996665376125871","282"
