ID,Drug Name,Targets,Z Score,Count
"1017","Olaparib","PARP1, PARP2","1.5314599089335332","171"
"1940","WIKI4","TNKS1, TNKS2","1.5314962952573599","171"
"1168","Erlotinib","EGFR","1.5425526917707346","171"
"2000","N27922-53-1","","1.5482876939118486","171"
"2037","GSK343","EZH2","1.5486671150781919","171"
"1003","Camptothecin","TOP1","1.5639575508720738","171"
"1072","Avagacestat","Amyloid beta20, Amyloid beta40","1.567738738119455","171"
"1494","SN-38","TOP1","1.577156014684584","171"
"1931","MIRA-1","TP53","1.581173080415939","171"
"2003","N29087-69-1","","1.5820580244588478","171"
"1933","P22077","USP7, USP47","1.5834095981184166","171"
"2043","BIBR-1532","TERT","1.5890749599636658","171"
"1529","Pevonedistat","NAE","1.5892920582692076","171"
"1004","Vinblastine","Microtubule destabiliser","1.5900475107867658","171"
"2360","THR-101","Mutant RAS","1.6228781502372018","171"
"1020","Lenalidomide","CRBN","1.6255056380082689","171"
"1936","Savolitinib","MET","1.6472120684895819","171"
"1047","Nutlin-3a (-)","MDM2","1.7107909870377027","171"
"1080","Paclitaxel","Microtubule stabiliser","1.7265709869891728","171"
"1375","Temozolomide","DNA alkylating agent","1.7402092781908722","171"
"1086","BI-2536","PLK1, PLK2, PLK3","1.7424065037785135","171"
"1029","Motesanib","VEGFR, RET, KIT, PDGFR","1.7453780526866267","171"
"1563","EPZ5676","DOT1L","1.7455048987014241","171"
"1008","Methotrexate","Antimetabolite","1.7510106877436089","171"
"1006","Cytarabine","Antimetabolite","1.7690743343554938","171"
"2038","UNC0638","G9A, GLP","1.7738598059611745","171"
"1007","Docetaxel","Microtubule stabiliser","1.7770474763029003","171"
"1052","RO-3306","CDK1","1.8061305174567974","171"
"1996","MIM1","MCL1","1.8426791629741499","171"
"1018","Veliparib","PARP1, PARP2","1.8457351050689883","171"
"1030","KU-55933","ATM","1.8459301988581067","171"
"1005","Cisplatin","DNA crosslinker","1.846137961269781","171"
"2106","Uprosertib","AKT1, AKT2, AKT3","1.8669286442005717","171"
"1911","Dactinomycin","RNA polymerase","1.8709162769136842","171"
"1932","NVP-ADW742","IGF1R","1.9165512456042371","171"
"1559","Luminespib","HSP90","1.9287769138874453","171"
"1073","5-Fluorouracil","Antimetabolite (DNA & RNA)","1.9312563150903361","171"
"2107","LJI308","RSK2, RSK1, RSK3","2.0133767335393116","171"
"2048","Vinorelbine","Microtubule destabiliser","2.0223255899078274","171"
"2157","A-366","EHMT1, EHMT2","2.0532503486237057","171"
"1021","Axitinib","PDGFR, KIT, VEGFR","2.0729058802030886","171"
"2010","HKMTI-1-005","","2.0941276937834981","171"
"1510","Linsitinib","IGF1R","2.1193349567086903","171"
"2177","SGC0946","DOT1L","2.2243359223007459","171"
"1909","Venetoclax","BCL2","2.2354255736142865","171"
"1023","GW441756","NTRK1","2.2394921546427957","171"
"1033","Vismodegib","SMO","2.3619970473713638","171"
"2171","BMS-754807","IGF1R, IR","2.5974967993845941","171"
"2055","Mycophenolic acid","","2.6206678889473922","171"
"1083","Crizotinib","MET, ALK, ROS1","2.6253010373876982","171"
"1507","Ruxolitinib","JAK1, JAK2","2.6269996941216913","171"
"1088","Irinotecan","TOP1","2.6533898924621555","171"
"2112","VTP-A","","2.9463085889551239","171"
"2113","VTP-B","","3.2461373776093305","171"
"1149","TW 37","BCL2, BCL-XL, MCL1","3.5011933140372262","171"
"2109","AZ6102","TNKS1, TNKS2","3.866067608888315","171"
