ID,Drug Name,Targets,Z Score,Count
"2173","PFI-1","BRD4","-.14436654655518949","280"
"2043","BIBR-1532","TERT","-.1348664935242106","280"
"1372","Trametinib","MEK1, MEK2","-.12848927324837986","280"
"2111","VE821","ATR","-.11139683881819251","280"
"1913","AGI-5198","IDH1 (R132H)","-.10792476029121156","280"
"1813","Fludarabine","Antimetabolite","-.10621055091307945","280"
"1049","PD173074","FGFR1, FGFR2, FGFR3","-.10227935531040602","280"
"1036","PLX-4720","BRAF","-.082560751259916215","280"
"1553","Uprosertib","AKT1, AKT2, AKT3","-.081438291362274068","280"
"2360","THR-101","Mutant RAS","-.081398629623001081","280"
"1033","Vismodegib","SMO","-.070189189570469143","280"
"1593","Entinostat","HDAC1, HDAC3","-.067953730539728585","280"
"1617","AZD5582","XIAP, cIAP","-.062078634819299996","280"
"1708","CDK9_5576","CDK9","-.059445349196798704","280"
"1785","LMB_AB3","PPP1R15B","-.056922675429508435","280"
"1821","765771","","-.053437286388689602","280"
"1940","WIKI4","TNKS1, TNKS2","-.049595749092296006","280"
"1718","JAK1_8709","JAK1","-.039135194682006179","280"
"1916","AZD5363","AKT1, AKT2, AKT3, ROCK2","-.030448117379720408","280"
"1709","CDK9_5038","CDK9","-.021052110009312511","280"
"1576","IWP-2","PORCN","-.01760289366745834","280"
"1853","OF-1","BRPF1B, BRPF2","-.014318041809962982","280"
"1840","630600","","-.0026364950081207623","280"
"1739","JAK_8517","JAK1, JAK2","-.00097211522018422747","280"
"1069","EHT-1864","RAC1, RAC2, RAC3",".0019780135132688387","280"
"1830","Gallibiscoquinazole","",".014465147533099802","280"
"1736","Selumetinib","MEK1, MEK2",".025307982316054155","280"
"1922","Cediranib","VEGFR, FLT1, FLT2, FLT3, FLT4, KIT, PDGFRB",".031778452498188642","280"
"1734","VSP34_8731","VSP34",".03773570064699687","280"
"1038","NU7441","DNAPK",".043033131765551423","280"
"1824","123138","",".053594657738689142","280"
"1915","AZD3759","EGFR",".058157065758513628","280"
"2439","glutathione","anti-oxidant proteins",".061804519368220373","280"
"1782","GSK2830371A","PPM1D",".085557047712165768","280"
"1931","MIRA-1","TP53",".086923363919693145","280"
"1828","720427","",".088511189768434057","280"
"1786","AZD4547","FGFR1, FGFR2, FGFR3",".089117805537271597","280"
"1089","Oxaliplatin","DNA alkylating agent",".096056430238038351","280"
"1933","P22077","USP7, USP47",".096606348510999543","280"
"1912","Afuresertib","AKT1, AKT2, AKT3",".10989499512493121","280"
"1738","IGF1R_3801","IGFR1",".11956372638091575","280"
"1716","IRAK4_4710","IRAK4",".1272781318355273","280"
"1086","BI-2536","PLK1, PLK2, PLK3",".13312346185896995","280"
"1629","ML323","USP1, UAF1",".1403173513057219","280"
"1631","PRT062607","SYK",".15063006579789381","280"
"1784","LMB_AB2","GADD34",".1531078792580142","280"
"1999","N25720-51-A1","",".16150771850343837","280"
"1175","Rucaparib","PARP1, PARP2",".16655067956941344","280"
"1011","Navitoclax","BCL2, BCL-XL, BCL-W",".16854727742520062","280"
"1779","GSK626616AC","DYRK1A",".17129658131257763","280"
"1051","Alisertib","AURKA",".17466069514182722","280"
"2359","GSK2830371","WIP1",".18229340741420574","280"
"1003","Camptothecin","TOP1",".18285774866629548","280"
"1494","SN-38","TOP1",".18535342869935875","280"
"2000","N27922-53-1","",".19168195247972528","280"
"2172","JQ1","BRD2, BRD3, BRD4, BRDT",".19739887809316453","280"
"1168","Erlotinib","EGFR",".19891222306802239","280"
"1810","Mitoxantrone","TOP2",".20317119070333706","280"
"2002","N30652-18-1","",".20769195006717101","280"
"1808","Topotecan","TOP1",".21356296178127876","280"
"1373","Dabrafenib","BRAF",".2138587935969618","280"
"1632","Ribociclib","CDK4, CDK6",".21692331817376154","280"
"1625","RVX-208","BRD4",".2211777921928898","280"
"1811","Dactinomycin","RNA polymerase",".22129501646391725","280"
"1820","123829","",".24158492663824041","280"
"1776","GSK2256098C","FAK1",".24295351854571018","280"
"1852","LY2109761","TGFB1",".24638776998089668","280"
"1268","XAV939","TNKS1, TNKS2",".24654165889565616","280"
"2048","Vinorelbine","Microtubule destabiliser",".26337976614550707","280"
"1620","PFI3","Polybromo 1, SMARCA4, SMARCA2",".26512447883077889","280"
"1018","Veliparib","PARP1, PARP2",".26513623072958131","280"
"1941","Sepantronium bromide","BIRC5",".26544802992380562","280"
"1512","Cyclophosphamide","Alkylating agent",".27405335390048841","280"
"1910","ABT737","BCL2, BCL-XL,  BCL-W, BCL-B, BFL1",".28661809865586774","280"
"2157","A-366","EHMT1, EHMT2",".29193792965179904","280"
"2055","Mycophenolic acid","",".30125127186167461","280"
"1529","Pevonedistat","NAE",".30424497656985378","280"
"1578","Leflunomide","Pyrimidine synthesis inhibitor",".30945713852195655","280"
"2499","N-acetyl cysteine","Metabolism",".31436509384854039","280"
"2003","N29087-69-1","",".31875042689881594","280"
"1783","LMB_AB1","ADRA1A, ADRB1",".32569811544519828","280"
"1449","AZD1208","PIM1, PIM2, PIM3",".34810649592088078","280"
"2145","PBD-288","",".34982595107699987","280"
"1237","EPZ004777","DOT1L",".3498840364571259","280"
"1507","Ruxolitinib","JAK1, JAK2",".35495918951795552","280"
"1814","Nelarabine","",".35757081496209442","280"
"1598","LGK974","PORCN",".37613793200337436","280"
"1043","JNK Inhibitor VIII","JNK",".38121332457144891","280"
"1936","Savolitinib","MET",".38467566196608172","280"
"1627","GSK343","EZH2",".38684258013708589","280"
"1832","729189","",".39438437196069115","280"
"1067","CCT007093","PPM1D",".40707753363117188","280"
"1068","Obatoclax Mesylate","BCL2, BCL-XL, BCL-W, MCL1",".409529073312975","280"
"1054","Palbociclib","CDK4, CDK6",".41036646992330339","280"
"1624","I-BET-762","BRD2, BRD3, BRD4",".42228117071911891","280"
"1013","Nilotinib","ABL",".42749627040833604","280"
"2498","alpha-lipoic acid","Metabolism",".42803457740418888","280"
"1780","GSK3337463A","NIK",".43004032298032818","280"
"1052","RO-3306","CDK1",".43141596428415224","280"
"1621","PCI-34051","HDAC8, HDAC6, HDAC1",".43643687287199473","280"
"1778","GSK2110183B","AKT1, AKT2, AKT3",".43917322969209893","280"
"1831","L-Oxonoreleagnine","",".45224291319194021","280"
"1819","Docetaxel","Microtubule stabiliser",".45228465363415454","280"
"2170","AT13148","AKT1",".45320307929412657","280"
"1024","Lestaurtinib","FLT3, JAK2, NTRK1, NTRK2, NTRK3",".45606397408666399","280"
"1919","Osimertinib","EGFR",".46401539022812333","280"
"1706","AZD5153","BRD4",".47444716651902075","280"
"1812","Bleomycin","dsDNA break induction",".47571674518621937","280"
"1833","741909","",".51321638128011549","280"
"1259","Talazoparib","PARP1, PARP2",".51402212685951476","280"
"2057","Remodelin","",".51990469249582072","280"
"1847","BEN","",".5273998120557315","280"
"1017","Olaparib","PARP1, PARP2",".52957110035070598","280"
"2039","AGK2","BAZ2A, BAZ2B",".52960473294276245","280"
"1809","Teniposide","",".53207654071953925","280"
"1583","GSK-LSD1","KDM1",".53575700456003217","280"
"1239","YK-4-279","RNA helicase A",".53625542004222826","280"
"1855","KRAS (G12C) Inhibitor-12","KRAS (G12C)",".54944262173354452","280"
"1712","Eg5_9814","KSP11",".5518245647008132","280"
"1835","Elephantin","",".56844673230845244","280"
"1713","ERK_2440","ERK1,ERK2",".57146684988012864","280"
"1047","Nutlin-3a (-)","MDM2",".59438515904016243","280"
"1777","GSK2276186C","JAK1, JAK2, JAK3",".59741876490030366","280"
"2148","POMHEX","",".60224604613817101","280"
"1030","KU-55933","ATM",".6074325298083183","280"
"1042","Doramapimod","p38, JNK2",".60952711398559334","280"
"1177","Niraparib","PARP1, PARP2",".61544311423306619","280"
"1825","Podophyllotoxin bromide","",".61549410743039301","280"
"1004","Vinblastine","Microtubule destabiliser",".61561464377583441","280"
"1557","LCL161","XIAP, IAP1, IAP2",".62020387270515409","280"
"1807","Carmustine","",".63667666890535479","280"
"1021","Axitinib","PDGFR, KIT, VEGFR",".64311191518216448","280"
"1930","Telomerase Inhibitor IX","Telomerase",".6454681240831458","280"
"1581","Bromosporine","CECR2, BRD2, BRD4, BRD9",".64860248526021347","280"
"2154","GSK-LSD1-2HCl ","LSD1",".68256427524975205","280"
"1428","IAP_5620","IAP",".6903202525322123","280"
"1720","AZD5991","MCL1",".7010283377021429","280"
"1834","743380","",".70701386064566829","280"
"1998","BPD-00008900","",".70851375721903165","280"
"1816","Fulvestrant","ESR",".76699314761937376","280"
"1927","GSK2578215A","LRRK2",".7855923575218321","280"
"1829","667880","",".7880559943598654","280"
"1849","Sabutoclax","BCL2,  BCL-XL,  BFL1, MCL1",".7982180564627458","280"
"1005","Cisplatin","DNA crosslinker",".8218626219342634","280"
"1909","Venetoclax","BCL2",".82689487971790132","280"
"1083","Crizotinib","MET, ALK, ROS1",".82830440509265268","280"
"1732","TAF1_5496","TAF1",".8410672838911003","280"
"1806","Oxaliplatin","DNA alkylating agent",".84407717142621108","280"
"1815","Dacarbazine","CP11A",".8495672568928303","280"
"1997","WEHI-539","BCL-XL",".85398994051099997","280"
"1799","Ibrutinib","BTK",".86688651520732474","280"
"1048","Mirin","MRE11",".87324402461618955","280"
"1088","Irinotecan","TOP1",".90958601781892257","280"
"1733","ULK1_4989","ULK1",".94178171180717463","280"
"1826","50869","",".99551065812683681","280"
"1818","Vincristine","","1.0396244733700883","280"
"1928","I-BRD9","BRD9","1.0537129830955194","280"
"1827","Dihydrorotenone","","1.0556532167484678","280"
"1131","PRIMA-1MET","TP53 activation","1.0802800449533658","280"
"2158","CPI-637","EP300","1.0898117625875978","280"
"1626","OTX015","BRD2, BRD3, BRD4","1.1626414856663099","280"
"2156","5-azacytidine","DNA methyltransferases","1.2108985982552753","280"
