ID,Drug Name,Targets,Z Score,Count
"1051","Alisertib","AURKA","-.12689804960361387","281"
"1836","150412","","-.12143418964303841","281"
"1714","ERK_6604","ERK1,ERK2","-.11875211433405899","281"
"1840","630600","","-.1179243112680716","281"
"1819","Docetaxel","Microtubule stabiliser","-.11556809621241193","281"
"1494","SN-38","TOP1","-.11511071929789091","281"
"1046","Wee1 Inhibitor","WEE1, CHEK1","-.11126201941659164","281"
"1776","GSK2256098C","FAK1","-.1011232627249499","281"
"1560","Alpelisib","PI3Kalpha","-.08598145481328047","281"
"1239","YK-4-279","RNA helicase A","-.084294537780641846","281"
"1259","Talazoparib","PARP1, PARP2","-.082779780461115365","281"
"1199","Tamoxifen","ESR1","-.075977466478079111","281"
"1910","ABT737","BCL2, BCL-XL,  BCL-W, BCL-B, BFL1","-.073393000460956967","281"
"1738","IGF1R_3801","IGFR1","-.069192558861696632","281"
"1561","Taselisib","PI3K (beta sparing)","-.059106672681303159","281"
"1048","Mirin","MRE11","-.048201583431343793","281"
"1593","Entinostat","HDAC1, HDAC3","-.041163720374223854","281"
"1849","Sabutoclax","BCL2,  BCL-XL,  BFL1, MCL1","-.031923389157633285","281"
"1086","BI-2536","PLK1, PLK2, PLK3","-.028154688531774729","281"
"1997","WEHI-539","BCL-XL","-.027495433207569274","281"
"1033","Vismodegib","SMO","-.024919747808832635","281"
"2360","THR-101","Mutant RAS","-.022388517291334235","281"
"2045","AMG-319","PI3K (beta sparing)","-.0080578650818854836","281"
"1582","SGC-CBP30","EP300, CBP",".0016475193143084103","281"
"1034","Staurosporine","Broad spectrum kinase inhibitor",".0062647380277589789","281"
"1088","Irinotecan","TOP1",".022852850635896909","281"
"1635","Picolinici-acid","Inflammatory related",".023319315534877989","281"
"1378","Bleomycin (50 uM)","dsDNA break induction",".025322638716684848","281"
"1631","PRT062607","SYK",".028565663675990043","281"
"1249","BMS-345541","IKK-1, IKK-2",".033101901898870002","281"
"1557","LCL161","XIAP, IAP1, IAP2",".03437901155009896","281"
"1913","AGI-5198","IDH1 (R132H)",".039941292839525577","281"
"1630","Entospletinib","SYK",".040688938617152198","281"
"1739","JAK_8517","JAK1, JAK2",".048552018177637407","281"
"1022","AZD7762","CHEK1, CHEK2",".053421557898107576","281"
"1013","Nilotinib","ABL",".059000035758586387","281"
"1038","NU7441","DNAPK",".073761635730419162","281"
"1018","Veliparib","PARP1, PARP2",".075319579219989011","281"
"1829","667880","",".080114966268681392","281"
"1190","Gemcitabine","Pyrimidine antimetabolite",".082593194606527351","281"
"1025","SB216763","GSK3A, GSK3B",".085468314581325047","281"
"1058","Pictilisib","PI3K (class 1)",".096231810592425984","281"
"1080","Paclitaxel","Microtubule stabiliser",".10273775739414881","281"
"2145","PBD-288","",".11548822536000723","281"
"2046","MK-8776","CHEK1, CHEK2, CDK2",".11976005654793098","281"
"1779","GSK626616AC","DYRK1A",".12122529223054679","281"
"1614","WZ4003","NUAK1, NUAK2",".12901924307070528","281"
"1179","MK-1775","WEE1, PLK1",".12908290758421428","281"
"2044","Pyridostatin","G-quadruplex stabiliser",".14383261241355438","281"
"1709","CDK9_5038","CDK9",".15148611430929182","281"
"1549","Sapitinib","EGFR, ERBB2, ERBB3",".15430032948263145","281"
"1007","Docetaxel","Microtubule stabiliser",".15558231686271223","281"
"1713","ERK_2440","ERK1,ERK2",".15651556468756075","281"
"1175","Rucaparib","PARP1, PARP2",".16301190623916534","281"
"1019","Bosutinib","SRC, ABL, TEC",".16513088313434574","281"
"1939","UMI-77","MCL1",".20020737687551901","281"
"2040","Foretinib","MET, KDR, TIE2, VEGFR3/FLT4, RON, PDGFR, FGFR1, EGFR",".201453432074156","281"
"1559","Luminespib","HSP90",".20415779252519364","281"
"1730","PAK_5339","PAK1, PAK2",".20724560228631292","281"
"1563","EPZ5676","DOT1L",".20929039558358598","281"
"1809","Teniposide","",".21453872240919239","281"
"2057","Remodelin","",".21841851062392589","281"
"1043","JNK Inhibitor VIII","JNK",".22239981311489573","281"
"1825","Podophyllotoxin bromide","",".22581001179749552","281"
"2107","LJI308","RSK2, RSK1, RSK3",".23899122088834304","281"
"1131","PRIMA-1MET","TP53 activation",".23984115628852215","281"
"1629","ML323","USP1, UAF1",".26766906034878968","281"
"1004","Vinblastine","Microtubule destabiliser",".28679018415615826","281"
"1847","BEN","",".28921567783706975","281"
"1817","Romidepsin","HDAC1, HDAC2, HDAC3, HDAC8",".29224078783093915","281"
"1250","AZ960","JAK2, JAK3",".30005475355909866","281"
"1815","Dacarbazine","CP11A",".30199155124503835","281"
"1706","AZD5153","BRD4",".31650946477894548","281"
"1093","GSK1904529A","IGF1R, IR",".3180824702039462","281"
"1005","Cisplatin","DNA crosslinker",".32174711014177115","281"
"1017","Olaparib","PARP1, PARP2",".32848314778085286","281"
"1617","AZD5582","XIAP, cIAP",".33877340727655192","281"
"1133","Serdemetan","MDM2",".33891285838720453","281"
"2158","CPI-637","EP300",".34753998276418285","281"
"1428","IAP_5620","IAP",".35106551314418999","281"
"1783","LMB_AB1","ADRA1A, ADRB1",".3587840209190386","281"
"1191","Bortezomib","Proteasome",".36322737982308834","281"
"1618","GSK2606414","PERK",".36441283078462477","281"
"1268","XAV939","TNKS1, TNKS2",".364902308818358","281"
"1024","Lestaurtinib","FLT3, JAK2, NTRK1, NTRK2, NTRK3",".36494754491636539","281"
"2048","Vinorelbine","Microtubule destabiliser",".36669927708900196","281"
"1085","Sorafenib","PDGFR, KIT, VEGFR, RAF",".36789731249969149","281"
"1814","Nelarabine","",".38361748345948243","281"
"1626","OTX015","BRD2, BRD3, BRD4",".3842907432194978","281"
"1824","123138","",".38577621753559599","281"
"1932","NVP-ADW742","IGF1R",".39035858747920121","281"
"1625","RVX-208","BRD4",".40527227559494816","281"
"1578","Leflunomide","Pyrimidine synthesis inhibitor",".41347072128867496","281"
"1021","Axitinib","PDGFR, KIT, VEGFR",".43038156315638426","281"
"1012","Vorinostat","HDAC inhibitor Class I, IIa, IIb, IV",".4427033346196288","281"
"2037","GSK343","EZH2",".44683498268174726","281"
"1733","ULK1_4989","ULK1",".44948219345431523","281"
"1852","LY2109761","TGFB1",".45001619400156567","281"
"1818","Vincristine","",".45699870059460301","281"
"1778","GSK2110183B","AKT1, AKT2, AKT3",".46001740344380637","281"
"1449","AZD1208","PIM1, PIM2, PIM3",".46252253919572306","281"
"2172","JQ1","BRD2, BRD3, BRD4, BRDT",".46453790926881844","281"
"1813","Fludarabine","Antimetabolite",".47884653064972782","281"
"2498","alpha-lipoic acid","Metabolism",".48301037372891714","281"
"1622","Wnt-C59","PORCN",".49579190862604111","281"
"1827","Dihydrorotenone","",".50116953997596569","281"
"2362","THR-103","Mutant RAS",".50549809659845335","281"
"2154","GSK-LSD1-2HCl ","LSD1",".50763463769408035","281"
"1802","Zoledronate"," ",".50803220403729976","281"
"1855","KRAS (G12C) Inhibitor-12","KRAS (G12C)",".51327732511646607","281"
"1177","Niraparib","PARP1, PARP2",".51431749122878911","281"
"1785","LMB_AB3","PPP1R15B",".51634709651262234","281"
"1023","GW441756","NTRK1",".52027281807840142","281"
"1999","N25720-51-A1","",".52465489680792199","281"
"2359","GSK2830371","WIP1",".53446016643718697","281"
"1068","Obatoclax Mesylate","BCL2, BCL-XL, BCL-W, MCL1",".53650384264950768","281"
"2003","N29087-69-1","",".53732139994107708","281"
"1029","Motesanib","VEGFR, RET, KIT, PDGFR",".53934180336559212","281"
"1581","Bromosporine","CECR2, BRD2, BRD4, BRD9",".54107504460518285","281"
"1061","SB590885","BRAF",".55148118640677668","281"
"1373","Dabrafenib","BRAF",".55193044291686533","281"
"1928","I-BRD9","BRD9",".55286310398413274","281"
"2011","ICL-SIRT078","SIR2",".56181172943794455","281"
"1020","Lenalidomide","CRBN",".56786431416562555","281"
"1084","Rapamycin","MTORC1",".57384393935165223","281"
"2038","UNC0638","G9A, GLP",".57674724789474341","281"
"1838","Sinularin","",".582179638793071","281"
"2112","VTP-A","",".58974275590432246","281"
"1032","Afatinib","EGFR, ERBB2",".59061548849065804","281"
"1512","Cyclophosphamide","Alkylating agent",".5974644000787217","281"
"1510","Linsitinib","IGF1R",".62462425019550538","281"
"2047","Ulixertinib","ERK1, ERK2",".62624031381550282","281"
"1558","Lapatinib","EGFR, ERBB2",".63784132960041706","281"
"1598","LGK974","PORCN",".65442899557699108","281"
"1862","MG-132","Proteasome, CAPN1",".65815716383383804","281"
"1782","GSK2830371A","PPM1D",".66151402768648215","281"
"1008","Methotrexate","Antimetabolite",".66225674714481175","281"
"1845","Schweinfurthin A","",".68530077039134696","281"
"2000","N27922-53-1","",".70571328335124761","281"
"1632","Ribociclib","CDK4, CDK6",".71003574717249907","281"
"1780","GSK3337463A","NIK",".72580796117908719","281"
"1584","BDOCA000347a","BRPF1, BRPF2, BRPF3",".7265267717639341","281"
"1615","CZC24832","PI3Kgamma",".72907556145241015","281"
"1912","Afuresertib","AKT1, AKT2, AKT3",".73583925611142098","281"
"1052","RO-3306","CDK1",".73855980515945807","281"
"2002","N30652-18-1","",".74115960447659412","281"
"1036","PLX-4720","BRAF",".743673425935654","281"
"1621","PCI-34051","HDAC8, HDAC6, HDAC1",".75528233808118483","281"
"1583","GSK-LSD1","KDM1",".75622106596514549","281"
"1830","Gallibiscoquinazole","",".76839190444651895","281"
"1720","AZD5991","MCL1",".77489295809738212","281"
"1919","Osimertinib","EGFR",".80915613146444998","281"
"1927","GSK2578215A","LRRK2",".83335161438350147","281"
"1580","GSK2801","",".83861240545360394","281"
"1047","Nutlin-3a (-)","MDM2",".84768608233285281","281"
"1834","743380","",".84894621928702452","281"
"1083","Crizotinib","MET, ALK, ROS1",".84959405812473843","281"
"2148","POMHEX","",".86882682811755407","281"
"2157","A-366","EHMT1, EHMT2",".8842708961125354","281"
"1712","Eg5_9814","KSP11",".91088526265370295","281"
"1777","GSK2276186C","JAK1, JAK2, JAK3",".93604234290945998","281"
"1909","Venetoclax","BCL2",".93606193758159506","281"
"2113","VTP-B","",".94047132364237662","281"
"1915","AZD3759","EGFR",".94228296977716219","281"
"1507","Ruxolitinib","JAK1, JAK2",".95499920571484964","281"
"1072","Avagacestat","Amyloid beta20, Amyloid beta40",".9555040813095953","281"
"1585","BDF00022089a","BRPF1, BRPF2, BRPF3",".95557397589513871","281"
"1799","Ibrutinib","BTK",".98075615111523884","281"
"1832","729189","",".98193086497495596","281"
"1073","5-Fluorouracil","Antimetabolite (DNA & RNA)",".99836308669790153","281"
"1053","MK-2206","AKT1, AKT2","1.0002353534446009","281"
"2170","AT13148","AKT1","1.0020935119734804","281"
"1067","CCT007093","PPM1D","1.0027878070190315","281"
"1586","BDILV000379a","BAZ2A, BAZ2B","1.0038025947783991","281"
"1624","I-BET-762","BRD2, BRD3, BRD4","1.004591207688073","281"
"1826","50869","","1.0156196512450573","281"
"1831","L-Oxonoreleagnine","","1.0160957188906765","281"
"1916","AZD5363","AKT1, AKT2, AKT3, ROCK2","1.0405962081476103","281"
"1732","TAF1_5496","TAF1","1.0530865809021783","281"
"2361","THR-102","Mutant RAS","1.0579645930660722","281"
"2439","glutathione","anti-oxidant proteins","1.0980513505597533","281"
"1833","741909","","1.1121831600635195","281"
"1375","Temozolomide","DNA alkylating agent","1.1144395206725037","281"
"2010","HKMTI-1-005","","1.1438831347677927","281"
"1054","Palbociclib","CDK4, CDK6","1.1531673021448683","281"
"1634","AGI-6780","IDH2 R140Q mutant","1.1574208842747189","281"
"1718","JAK1_8709","JAK1","1.1628840479636677","281"
"1839","615590","","1.1714681318041378","281"
"2499","N-acetyl cysteine","Metabolism","1.1746369193482957","281"
"2110","GSK591","PMRT5","1.1963292574939655","281"
"1716","IRAK4_4710","IRAK4","1.2025757964381818","281"
"1998","BPD-00008900","","1.2490106237118532","281"
"1854","MN-64","TNKS1, TNKS2","1.3510571154487829","281"
"1553","Uprosertib","AKT1, AKT2, AKT3","1.4709349394671596","281"
"1069","EHT-1864","RAC1, RAC2, RAC3","1.5524638288133781","281"
"1853","OF-1","BRPF1B, BRPF2","1.615577846226103","281"
"2106","Uprosertib","AKT1, AKT2, AKT3","1.7014459339555708","281"
"1049","PD173074","FGFR1, FGFR2, FGFR3","1.7301156616079951","281"
"1050","ZM447439","AURKA, AURKB","1.9666521523688025","281"
"1844","776928","","2.1273203146440567","281"
"1168","Erlotinib","EGFR","2.4015105772990282","281"
