ID,Drug Name,Targets,Z Score,Count
"1080","Paclitaxel","Microtubule stabiliser","-.10859293943958831","281"
"1560","Alpelisib","PI3Kalpha","-.096765829744821397","281"
"1836","150412","","-.083989242702198263","281"
"1926","GNE-317","PI3Kalpha","-.083947792667714072","281"
"1821","765771","","-.072831143192374007","281"
"1614","WZ4003","NUAK1, NUAK2","-.064282437732360212","281"
"1909","Venetoclax","BCL2","-.054909175982479901","281"
"1925","GDC0810","ESR1, ESR2","-.051970436740279666","281"
"1179","MK-1775","WEE1, PLK1","-.048410867381604585","281"
"1529","Pevonedistat","NAE","-.040522831428113963","281"
"1032","Afatinib","EGFR, ERBB2","-.031554879850178935","281"
"1133","Serdemetan","MDM2","-.010128075913360039","281"
"1777","GSK2276186C","JAK1, JAK2, JAK3","-.0016252101704071211","281"
"1917","AZD6738","ATR",".012080774581508068","281"
"1813","Fludarabine","Antimetabolite",".01642198918375248","281"
"1630","Entospletinib","SYK",".028033666413398162","281"
"2110","GSK591","PMRT5",".036076263007452147","281"
"1866","BDP-00009066","MRCKB_HUMAN",".052443192061810071","281"
"1621","PCI-34051","HDAC8, HDAC6, HDAC1",".062620978415440273","281"
"1268","XAV939","TNKS1, TNKS2",".070344484748070743","281"
"1928","I-BRD9","BRD9",".079836369137933808","281"
"1930","Telomerase Inhibitor IX","Telomerase",".088451245726784783","281"
"1593","Entinostat","HDAC1, HDAC3",".10186591081009484","281"
"2158","CPI-637","EP300",".11984901730080624","281"
"1734","VSP34_8731","VSP34",".12193410729224249","281"
"1809","Teniposide","",".13925548772487464","281"
"1627","GSK343","EZH2",".14046013770828833","281"
"1463","AZD1332","NTRK1, NTRK2, NTRK3",".15346455773133785","281"
"1494","SN-38","TOP1",".16117964462864945","281"
"1825","Podophyllotoxin bromide","",".16472818849293555","281"
"1191","Bortezomib","Proteasome",".16723609833159706","281"
"1561","Taselisib","PI3K (beta sparing)",".17364818904868035","281"
"2149","CT7033-2","KDM4A, KDM4C, KDM4E, KDM3A, KDM6B",".17550103405563269","281"
"1852","LY2109761","TGFB1",".18151483724398387","281"
"1784","LMB_AB2","GADD34",".20829636312614222","281"
"1131","PRIMA-1MET","TP53 activation",".21215342259749845","281"
"1847","BEN","",".22034259466468245","281"
"1003","Camptothecin","TOP1",".22622368116808816","281"
"2010","HKMTI-1-005","",".22809887672996632","281"
"1086","BI-2536","PLK1, PLK2, PLK3",".26401813720243356","281"
"1510","Linsitinib","IGF1R",".26901551330315021","281"
"1849","Sabutoclax","BCL2,  BCL-XL,  BFL1, MCL1",".27356676444720457","281"
"2154","GSK-LSD1-2HCl ","LSD1",".27544266582779992","281"
"1012","Vorinostat","HDAC inhibitor Class I, IIa, IIb, IV",".28448220373264171","281"
"2044","Pyridostatin","G-quadruplex stabiliser",".28981511725651093","281"
"1915","AZD3759","EGFR",".29185802062736688","281"
"1007","Docetaxel","Microtubule stabiliser",".29234812591712522","281"
"1441","AZD2014","mTORC1, mTORC2",".29285390256092597","281"
"1006","Cytarabine","Antimetabolite",".29890174049425039","281"
"1919","Osimertinib","EGFR",".29906775861882362","281"
"1250","AZ960","JAK2, JAK3",".31838281040727062","281"
"1049","PD173074","FGFR1, FGFR2, FGFR3",".33928671735707561","281"
"1940","WIKI4","TNKS1, TNKS2",".34088654539095337","281"
"1093","GSK1904529A","IGF1R, IR",".34956064912583051","281"
"1175","Rucaparib","PARP1, PARP2",".35307850842595423","281"
"1927","GSK2578215A","LRRK2",".35504510427749919","281"
"1190","Gemcitabine","Pyrimidine antimetabolite",".36981874622869232","281"
"1582","SGC-CBP30","EP300, CBP",".38579486981292166","281"
"2148","POMHEX","",".40013123953429053","281"
"1010","Gefitinib","EGFR",".41666875663165376","281"
"2498","alpha-lipoic acid","Metabolism",".41895858695839622","281"
"1013","Nilotinib","ABL",".43462210606531765","281"
"1053","MK-2206","AKT1, AKT2",".45411463636693056","281"
"1180","Dinaciclib","CDK1, CDK2, CDK5, CDK9",".45498323084246978","281"
"1830","Gallibiscoquinazole","",".45928306045250733","281"
"1177","Niraparib","PARP1, PARP2",".50054987662613037","281"
"1817","Romidepsin","HDAC1, HDAC2, HDAC3, HDAC8",".51289849729260639","281"
"1072","Avagacestat","Amyloid beta20, Amyloid beta40",".51540877329564339","281"
"1089","Oxaliplatin","DNA alkylating agent",".52328945411019157","281"
"2112","VTP-A","",".52627484929064106","281"
"1833","741909","",".5286739133795183","281"
"1739","JAK_8517","JAK1, JAK2",".52942138587031184","281"
"1818","Vincristine","",".53209419747124254","281"
"2111","VE821","ATR",".54323263678578448","281"
"1810","Mitoxantrone","TOP2",".55231684299087191","281"
"1073","5-Fluorouracil","Antimetabolite (DNA & RNA)",".55318004556989908","281"
"1068","Obatoclax Mesylate","BCL2, BCL-XL, BCL-W, MCL1",".5538854588707024","281"
"1046","Wee1 Inhibitor","WEE1, CHEK1",".55937845155906707","281"
"2159","UNC0379","SETD8",".5601578157176258","281"
"2177","SGC0946","DOT1L",".56725541761732612","281"
"1617","AZD5582","XIAP, cIAP",".56889463550053754","281"
"1632","Ribociclib","CDK4, CDK6",".57157508763914922","281"
"1708","CDK9_5576","CDK9",".57549172405125371","281"
"2037","GSK343","EZH2",".58295828723129861","281"
"1827","Dihydrorotenone","",".59548149250923943","281"
"1733","ULK1_4989","ULK1",".59679796815644792","281"
"1054","Palbociclib","CDK4, CDK6",".62362325256213869","281"
"1924","Ipatasertib","AKT1, AKT, AKT3",".64157729681408138","281"
"2045","AMG-319","PI3K (beta sparing)",".64733012871901796","281"
"1036","PLX-4720","BRAF",".65137623882822004","281"
"1786","AZD4547","FGFR1, FGFR2, FGFR3",".65713586719904848","281"
"1911","Dactinomycin","RNA polymerase",".67136397193997266","281"
"1051","Alisertib","AURKA",".68241714037522783","281"
"1838","Sinularin","",".6887103333459712","281"
"1712","Eg5_9814","KSP11",".69406659588588715","281"
"2171","BMS-754807","IGF1R, IR",".70134640428189865","281"
"1873","Buparlisib","PI3Kalpha, PI3Kdelta, PI3Kbeta, PI3Kgamma",".72894733872937845","281"
"1038","NU7441","DNAPK",".73103524316316359","281"
"1401","AZD5438","CDK2",".73227481453834586","281"
"1831","L-Oxonoreleagnine","",".74342705525618669","281"
"1998","BPD-00008900","",".74809197746456568","281"
"1025","SB216763","GSK3A, GSK3B",".75214044313285722","281"
"1802","Zoledronate"," ",".76382711534707548","281"
"1709","CDK9_5038","CDK9",".77118593690388226","281"
"1941","Sepantronium bromide","BIRC5",".79312126601392752","281"
"1050","ZM447439","AURKA, AURKB",".79985842358043091","281"
"1594","OSI-027","MTORC1, MTORC2",".80053699557044367","281"
"2046","MK-8776","CHEK1, CHEK2, CDK2",".80552940749704927","281"
"1785","LMB_AB3","PPP1R15B",".83174557693267881","281"
"1862","MG-132","Proteasome, CAPN1",".8336798070674214","281"
"1854","MN-64","TNKS1, TNKS2",".83521943945796884","281"
"1778","GSK2110183B","AKT1, AKT2, AKT3",".83862837071067908","281"
"1620","PFI3","Polybromo 1, SMARCA4, SMARCA2",".84451814580716023","281"
"1020","Lenalidomide","CRBN",".84545999649596459","281"
"1557","LCL161","XIAP, IAP1, IAP2",".84797508266782196","281"
"2003","N29087-69-1","",".8494132340351741","281"
"1634","AGI-6780","IDH2 R140Q mutant",".85167822421799011","281"
"1239","YK-4-279","RNA helicase A",".8529536960790477","281"
"1259","Talazoparib","PARP1, PARP2",".85613902334060821","281"
"1059","AZD8055","MTORC1, MTORC2",".85828456263461683","281"
"1200","Fulvestrant","ESR",".86038616445917315","281"
"1016","Temsirolimus","MTOR",".86198937308326562","281"
"1084","Rapamycin","MTORC1",".87222532562528055","281"
"1834","743380","",".87404247895037646","281"
"1511","Epirubicin","Anthracycline",".87410297745779275","281"
"2113","VTP-B","",".87739128345784112","281"
"1826","50869","",".87844694954622604","281"
"1057","Dactolisib","PI3K (class 1), MTORC1, MTORC2",".88505343947945259","281"
"1373","Dabrafenib","BRAF",".88513955460376348","281"
"1024","Lestaurtinib","FLT3, JAK2, NTRK1, NTRK2, NTRK3",".89486527574999131","281"
"1615","CZC24832","PI3Kgamma",".90473104925215175","281"
"1799","Ibrutinib","BTK",".93039358632371205","281"
"1083","Crizotinib","MET, ALK, ROS1",".93418946601057384","281"
"1022","AZD7762","CHEK1, CHEK2",".93497023069101737","281"
"1912","Afuresertib","AKT1, AKT2, AKT3",".93852159988385797","281"
"1085","Sorafenib","PDGFR, KIT, VEGFR, RAF",".94044152444342877","281"
"1804","Acetalax","",".94720163397698731","281"
"1578","Leflunomide","Pyrimidine synthesis inhibitor",".94937986097482296","281"
"2011","ICL-SIRT078","SIR2",".9832803490027483","281"
"2145","PBD-288","",".98744205854476785","281"
"1047","Nutlin-3a (-)","MDM2",".99458806622277929","281"
"1910","ABT737","BCL2, BCL-XL,  BCL-W, BCL-B, BFL1",".99600352667391179","281"
"1931","MIRA-1","TP53","1.0213752133932608","281"
"1558","Lapatinib","EGFR, ERBB2","1.039647027255004","281"
"1814","Nelarabine","","1.0520458323630073","281"
"1553","Uprosertib","AKT1, AKT2, AKT3","1.0559759611903157","281"
"1828","720427","","1.0608420713865163","281"
"1803","Acetalax","","1.064125979674595","281"
"1815","Dacarbazine","CP11A","1.0711587653761927","281"
"1718","JAK1_8709","JAK1","1.0759479332320225","281"
"1585","BDF00022089a","BRPF1, BRPF2, BRPF3","1.0771044747755736","281"
"1004","Vinblastine","Microtubule destabiliser","1.1141332863586231","281"
"1042","Doramapimod","p38, JNK2","1.1259747016796482","281"
"1845","Schweinfurthin A","","1.1272325256273519","281"
"2000","N27922-53-1","","1.1377186454534214","281"
"1149","TW 37","BCL2, BCL-XL, MCL1","1.1622659492385887","281"
"2157","A-366","EHMT1, EHMT2","1.1644696825806764","281"
"2107","LJI308","RSK2, RSK1, RSK3","1.1659445462185645","281"
"1168","Erlotinib","EGFR","1.1693582110056746","281"
"2055","Mycophenolic acid","","1.1732813395114217","281"
"2361","THR-102","Mutant RAS","1.1766301682980933","281"
"2438","ascorbate (vitamin C)","anti-oxidant proteins","1.1796621154958424","281"
"1586","BDILV000379a","BAZ2A, BAZ2B","1.1854064822324093","281"
"2002","N30652-18-1","","1.1862813877692504","281"
"1776","GSK2256098C","FAK1","1.1922657285203526","281"
"2048","Vinorelbine","Microtubule destabiliser","1.2041810078768447","281"
"1061","SB590885","BRAF","1.2166139074152396","281"
"1933","P22077","USP7, USP47","1.2176319847697452","281"
"1428","IAP_5620","IAP","1.2211385839693505","281"
"2109","AZ6102","TNKS1, TNKS2","1.2218591167285937","281"
"2156","5-azacytidine","DNA methyltransferases","1.2287157195003313","281"
"1807","Carmustine","","1.2325911003121728","281"
"1622","Wnt-C59","PORCN","1.2399211368604239","281"
"2038","UNC0638","G9A, GLP","1.2562665835814608","281"
"1029","Motesanib","VEGFR, RET, KIT, PDGFR","1.2700160403614105","281"
"2359","GSK2830371","WIP1","1.2748857478464015","281"
"1783","LMB_AB1","ADRA1A, ADRB1","1.2778279749674317","281"
"1580","GSK2801","","1.2817852139890775","281"
"1720","AZD5991","MCL1","1.2983329012762022","281"
"1996","MIM1","MCL1","1.3085177215711807","281"
"1033","Vismodegib","SMO","1.3153484491549399","281"
"1021","Axitinib","PDGFR, KIT, VEGFR","1.3309060762671452","281"
"1034","Staurosporine","Broad spectrum kinase inhibitor","1.3408781051821783","281"
"1019","Bosutinib","SRC, ABL, TEC","1.3533929242708302","281"
"1779","GSK626616AC","DYRK1A","1.3612363410218364","281"
"1563","EPZ5676","DOT1L","1.3854769903486377","281"
"1780","GSK3337463A","NIK","1.4244589589786092","281"
"1237","EPZ004777","DOT1L","1.4392139392172649","281"
"2439","glutathione","anti-oxidant proteins","1.4483088357622655","281"
"1629","ML323","USP1, UAF1","1.4681004939786642","281"
"1088","Irinotecan","TOP1","1.4873697802968986","281"
"2360","THR-101","Mutant RAS","1.4916158219554405","281"
"1449","AZD1208","PIM1, PIM2, PIM3","1.5117650206226929","281"
"2043","BIBR-1532","TERT","1.5298876459990456","281"
"1583","GSK-LSD1","KDM1","1.5457488521602449","281"
"1936","Savolitinib","MET","1.5613460937758679","281"
"1716","IRAK4_4710","IRAK4","1.5824158464103297","281"
"1832","729189","","1.583348393978582","281"
"1018","Veliparib","PARP1, PARP2","1.60147721592768","281"
"1030","KU-55933","ATM","1.6155014408925332","281"
"1512","Cyclophosphamide","Alkylating agent","1.6163507961939811","281"
"1824","123138","","1.6203185396419275","281"
"1023","GW441756","NTRK1","1.6989566908373799","281"
"1613","VE-822","ATR","1.7228008990811983","281"
"1732","TAF1_5496","TAF1","1.7340260702535113","281"
"1782","GSK2830371A","PPM1D","1.7404807345113336","281"
"1853","OF-1","BRPF1B, BRPF2","1.7491591491221938","281"
"1598","LGK974","PORCN","1.7607578858779702","281"
"1916","AZD5363","AKT1, AKT2, AKT3, ROCK2","1.8203529363049809","281"
"1005","Cisplatin","DNA crosslinker","1.847821311195385","281"
"1375","Temozolomide","DNA alkylating agent","1.8530162472989704","281"
"2039","AGK2","BAZ2A, BAZ2B","1.8848012597797945","281"
"1043","JNK Inhibitor VIII","JNK","1.8878350973438724","281"
"1635","Picolinici-acid","Inflammatory related","1.9615981850286792","281"
"1052","RO-3306","CDK1","2.0566773727915062","281"
"2170","AT13148","AKT1","2.084897535115553","281"
"1576","IWP-2","PORCN","2.0896879510367188","281"
"1017","Olaparib","PARP1, PARP2","2.1223606641232884","281"
"2106","Uprosertib","AKT1, AKT2, AKT3","2.1294063891077446","281"
"1584","BDOCA000347a","BRPF1, BRPF2, BRPF3","2.1698466270339991","281"
"1069","EHT-1864","RAC1, RAC2, RAC3","2.2422492563376881","281"
"1507","Ruxolitinib","JAK1, JAK2","2.3776989003090439","281"
"1829","667880","","2.4125471621233152","281"
