ID,Drug Name,Targets,Z Score,Count
"1730","PAK_5339","PAK1, PAK2",".9628993279868433","282"
"1025","SB216763","GSK3A, GSK3B",".96709328511582304","282"
"2046","MK-8776","CHEK1, CHEK2, CDK2",".972579506534897","282"
"1832","729189","",".97412919766521089","282"
"1059","AZD8055","MTORC1, MTORC2",".97533807227641034","282"
"1852","LY2109761","TGFB1",".97883500300990711","282"
"1785","LMB_AB3","PPP1R15B",".97908577338190317","282"
"1249","BMS-345541","IKK-1, IKK-2",".97947509310412506","282"
"2159","UNC0379","SETD8",".9892236133390393","282"
"1557","LCL161","XIAP, IAP1, IAP2",".99822817514646689","282"
"1149","TW 37","BCL2, BCL-XL, MCL1","1.0025598477493687","282"
"1930","Telomerase Inhibitor IX","Telomerase","1.0162365685721559","282"
"1030","KU-55933","ATM","1.0172775280614896","282"
"1046","Wee1 Inhibitor","WEE1, CHEK1","1.0232045015583964","282"
"1627","GSK343","EZH2","1.0254716582601597","282"
"1738","IGF1R_3801","IGFR1","1.0289437605322571","282"
"1778","GSK2110183B","AKT1, AKT2, AKT3","1.0575844127452398","282"
"1034","Staurosporine","Broad spectrum kinase inhibitor","1.0639287956383243","282"
"1933","P22077","USP7, USP47","1.0749787664233639","282"
"2111","VE821","ATR","1.0920735088648872","282"
"1561","Taselisib","PI3K (beta sparing)","1.0927734539692715","282"
"1635","Picolinici-acid","Inflammatory related","1.0979868546280791","282"
"2107","LJI308","RSK2, RSK1, RSK3","1.0985868409148387","282"
"1624","I-BET-762","BRD2, BRD3, BRD4","1.1083127647742879","282"
"1833","741909","","1.1183131226857188","282"
"1084","Rapamycin","MTORC1","1.1203021942975624","282"
"1580","GSK2801","","1.1209476830961169","282"
"2043","BIBR-1532","TERT","1.1248878938567455","282"
"1582","SGC-CBP30","EP300, CBP","1.1362260432779003","282"
"1925","GDC0810","ESR1, ESR2","1.1550530300549171","282"
"1553","Uprosertib","AKT1, AKT2, AKT3","1.1678149988897348","282"
"1586","BDILV000379a","BAZ2A, BAZ2B","1.1800561694340228","282"
"1812","Bleomycin","dsDNA break induction","1.1828718460422936","282"
"1845","Schweinfurthin A","","1.1858567234594359","282"
"1828","720427","","1.2019405035070181","282"
"1023","GW441756","NTRK1","1.2228618016323654","282"
"1939","UMI-77","MCL1","1.2237942097634482","282"
"1621","PCI-34051","HDAC8, HDAC6, HDAC1","1.2478646327004412","282"
"2499","N-acetyl cysteine","Metabolism","1.2863235354013893","282"
"1613","VE-822","ATR","1.3171121204362901","282"
"1507","Ruxolitinib","JAK1, JAK2","1.3232736818304043","282"
"1916","AZD5363","AKT1, AKT2, AKT3, ROCK2","1.3300251784969606","282"
"2170","AT13148","AKT1","1.3315640076935502","282"
"1625","RVX-208","BRD4","1.3409214372146498","282"
"1626","OTX015","BRD2, BRD3, BRD4","1.3427427082476828","282"
"2171","BMS-754807","IGF1R, IR","1.3503693024923598","282"
"1086","BI-2536","PLK1, PLK2, PLK3","1.3667509444781514","282"
"1093","GSK1904529A","IGF1R, IR","1.3862512609776949","282"
"1012","Vorinostat","HDAC inhibitor Class I, IIa, IIb, IV","1.4169051081975916","282"
"1926","GNE-317","PI3Kalpha","1.4170221417936888","282"
"2039","AGK2","BAZ2A, BAZ2B","1.4304599688458453","282"
"1083","Crizotinib","MET, ALK, ROS1","1.4345519618581308","282"
"1053","MK-2206","AKT1, AKT2","1.4406798303235517","282"
"2106","Uprosertib","AKT1, AKT2, AKT3","1.4441153779328422","282"
"1718","JAK1_8709","JAK1","1.4628814923597671","282"
"1068","Obatoclax Mesylate","BCL2, BCL-XL, BCL-W, MCL1","1.520620320602877","282"
"1840","630600","","1.52440371937689","282"
"1630","Entospletinib","SYK","1.5330591258707531","282"
"1844","776928","","1.564464037463043","282"
"1909","Venetoclax","BCL2","1.7492637231481529","282"
"1849","Sabutoclax","BCL2,  BCL-XL,  BFL1, MCL1","1.9497657988276078","282"
"1997","WEHI-539","BCL-XL","1.9798707078427247","282"
"1250","AZ960","JAK2, JAK3","1.9802769260808319","282"
"1593","Entinostat","HDAC1, HDAC3","2.2304270417738001","282"
"1559","Luminespib","HSP90","2.2491212837215313","282"
