ID,Drug Name,Targets,Z Score,Count
"1849","Sabutoclax","BCL2,  BCL-XL,  BFL1, MCL1","-.18815396852018096","282"
"2011","ICL-SIRT078","SIR2","-.18651809918379753","282"
"1091","BMS-536924","IGF1R, IR","-.18019285756172351","282"
"2106","Uprosertib","AKT1, AKT2, AKT3","-.1762158997804808","282"
"2361","THR-102","Mutant RAS","-.16789103420752291","282"
"1922","Cediranib","VEGFR, FLT1, FLT2, FLT3, FLT4, KIT, PDGFRB","-.16211934604567271","282"
"2156","5-azacytidine","DNA methyltransferases","-.15802828710502895","282"
"1049","PD173074","FGFR1, FGFR2, FGFR3","-.15667181055533397","282"
"1441","AZD2014","mTORC1, mTORC2","-.15292425500534149","282"
"1239","YK-4-279","RNA helicase A","-.15125201819879408","282"
"1630","Entospletinib","SYK","-.13888581555681975","282"
"1614","WZ4003","NUAK1, NUAK2","-.1381965448184197","282"
"1050","ZM447439","AURKA, AURKB","-.13726529305072646","282"
"1008","Methotrexate","Antimetabolite","-.13645241426611554","282"
"1709","CDK9_5038","CDK9","-.13195856139933698","282"
"2111","VE821","ATR","-.12324527263530603","282"
"1615","CZC24832","PI3Kgamma","-.11316231725440257","282"
"1463","AZD1332","NTRK1, NTRK2, NTRK3","-.11244554314481112","282"
"2044","Pyridostatin","G-quadruplex stabiliser","-.10394643713442431","282"
"2439","glutathione","anti-oxidant proteins","-.097558893270111663","282"
"1033","Vismodegib","SMO","-.096287218170864788","282"
"2109","AZ6102","TNKS1, TNKS2","-.086940062527948822","282"
"1908","Ulixertinib","ERK1, ERK2","-.079359782136725343","282"
"1372","Trametinib","MEK1, MEK2","-.076075805321345044","282"
"1996","MIM1","MCL1","-.072838764901061212","282"
"1626","OTX015","BRD2, BRD3, BRD4","-.066393129152331129","282"
"1862","MG-132","Proteasome, CAPN1","-.065361646646048294","282"
"2037","GSK343","EZH2","-.050969411079860777","282"
"2158","CPI-637","EP300","-.049078221418537016","282"
"1738","IGF1R_3801","IGFR1","-.043601335244094583","282"
"1818","Vincristine","","-.042008568796003745","282"
"1032","Afatinib","EGFR, ERBB2","-.034920644001688934","282"
"1510","Linsitinib","IGF1R","-.03462003543621129","282"
"1926","GNE-317","PI3Kalpha","-.033141439363644158","282"
"1057","Dactolisib","PI3K (class 1), MTORC1, MTORC2","-.030987440904582036","282"
"1739","JAK_8517","JAK1, JAK2","-.027801454738260317","282"
"1373","Dabrafenib","BRAF","-.019267950547177132","282"
"1940","WIKI4","TNKS1, TNKS2",".000015905689265831376","282"
"1061","SB590885","BRAF",".00039782036830603564","282"
"1375","Temozolomide","DNA alkylating agent",".0061947584983593033","282"
"2010","HKMTI-1-005","",".0083609065116473334","282"
"1190","Gemcitabine","Pyrimidine antimetabolite",".029500741510882608","282"
"2110","GSK591","PMRT5",".034036741431386311","282"
"1873","Buparlisib","PI3Kalpha, PI3Kdelta, PI3Kbeta, PI3Kgamma",".040998699495914774","282"
"2170","AT13148","AKT1",".057272955473627131","282"
"1918","AZD8186","PI3Kalpha, PI3Kbeta",".063471075104299252","282"
"1529","Pevonedistat","NAE",".068819137771597719","282"
"1004","Vinblastine","Microtubule destabiliser",".070452780558223863","282"
"1016","Temsirolimus","MTOR",".085945505085167795","282"
"1624","I-BET-762","BRD2, BRD3, BRD4",".087882258896391965","282"
"1840","630600","",".10403318230505283","282"
"1919","Osimertinib","EGFR",".10697721706958963","282"
"1168","Erlotinib","EGFR",".10787912760216389","282"
"2172","JQ1","BRD2, BRD3, BRD4, BRDT",".11308691560063612","282"
"1248","Daporinad","NAMPT",".11839317593212584","282"
"1941","Sepantronium bromide","BIRC5",".12365283215066805","282"
"1911","Dactinomycin","RNA polymerase",".12373274411702204","282"
"1732","TAF1_5496","TAF1",".12389943157841475","282"
"1059","AZD8055","MTORC1, MTORC2",".13699759401009484","282"
"1706","AZD5153","BRD4",".13705187378862749","282"
"2002","N30652-18-1","",".14957355104798625","282"
"1022","AZD7762","CHEK1, CHEK2",".15366669209776088","282"
"1834","743380","",".17467289105606174","282"
"1784","LMB_AB2","GADD34",".17994913562881407","282"
"1007","Docetaxel","Microtubule stabiliser",".18435960622395822","282"
"1786","AZD4547","FGFR1, FGFR2, FGFR3",".18765219463478541","282"
"1177","Niraparib","PARP1, PARP2",".19408645428979329","282"
"1558","Lapatinib","EGFR, ERBB2",".20331037559055484","282"
"1043","JNK Inhibitor VIII","JNK",".2038023266215144","282"
"1925","GDC0810","ESR1, ESR2",".20555084322768527","282"
"1025","SB216763","GSK3A, GSK3B",".22237808550436397","282"
"1080","Paclitaxel","Microtubule stabiliser",".22514063282908689","282"
"1089","Oxaliplatin","DNA alkylating agent",".24867285532020852","282"
"1720","AZD5991","MCL1",".2534838467605644","282"
"1847","BEN","",".257199936247334","282"
"1021","Axitinib","PDGFR, KIT, VEGFR",".26570161553417715","282"
"1836","150412","",".27555151560888569","282"
"1931","MIRA-1","TP53",".28807260011951652","282"
"1582","SGC-CBP30","EP300, CBP",".29099101132089145","282"
"1819","Docetaxel","Microtubule stabiliser",".29504191888422415","282"
"1620","PFI3","Polybromo 1, SMARCA4, SMARCA2",".30174325937503854","282"
"1799","Ibrutinib","BTK",".31442891090980646","282"
"1010","Gefitinib","EGFR",".3168477546663197","282"
"1073","5-Fluorouracil","Antimetabolite (DNA & RNA)",".33074175713065296","282"
"1831","L-Oxonoreleagnine","",".3455073106403232","282"
"1913","AGI-5198","IDH1 (R132H)",".34952409947152813","282"
"1013","Nilotinib","ABL",".35213128907943525","282"
"2096","VX-11e","ERK2",".36130772904591713","282"
"1011","Navitoclax","BCL2, BCL-XL, BCL-W",".36136027458358599","282"
"2362","THR-103","Mutant RAS",".36324106787536131","282"
"1852","LY2109761","TGFB1",".36409870076150475","282"
"2112","VTP-A","",".36574543263921455","282"
"1563","EPZ5676","DOT1L",".37550681453541901","282"
"1048","Mirin","MRE11",".37767047356718353","282"
"1833","741909","",".38114485260141628","282"
"2171","BMS-754807","IGF1R, IR",".38196941138543467","282"
"1191","Bortezomib","Proteasome",".38964641635349906","282"
"1068","Obatoclax Mesylate","BCL2, BCL-XL, BCL-W, MCL1",".39094105284015962","282"
"1936","Savolitinib","MET",".3921112267150838","282"
"1085","Sorafenib","PDGFR, KIT, VEGFR, RAF",".39590408608887245","282"
"1783","LMB_AB1","ADRA1A, ADRB1",".40375661159332399","282"
"2040","Foretinib","MET, KDR, TIE2, VEGFR3/FLT4, RON, PDGFR, FGFR1, EGFR",".40596205751157821","282"
"2173","PFI-1","BRD4",".40827099538323819","282"
"1808","Topotecan","TOP1",".4104371626259532","282"
"1593","Entinostat","HDAC1, HDAC3",".41493891335851796","282"
"1827","Dihydrorotenone","",".41581023449812077","282"
"1713","ERK_2440","ERK1,ERK2",".43706764565428841","282"
"1924","Ipatasertib","AKT1, AKT, AKT3",".44783174325948755","282"
"1020","Lenalidomide","CRBN",".44851275512801853","282"
"1631","PRT062607","SYK",".44927656313103709","282"
"1017","Olaparib","PARP1, PARP2",".45075112572903508","282"
"1237","EPZ004777","DOT1L",".45481552301320372","282"
"2045","AMG-319","PI3K (beta sparing)",".46192482048095806","282"
"1561","Taselisib","PI3K (beta sparing)",".46861973754226743","282"
"1005","Cisplatin","DNA crosslinker",".47010375181367964","282"
"1780","GSK3337463A","NIK",".48312988072424135","282"
"1712","Eg5_9814","KSP11",".48414029982113921","282"
"1024","Lestaurtinib","FLT3, JAK2, NTRK1, NTRK2, NTRK3",".49585673452142792","282"
"2107","LJI308","RSK2, RSK1, RSK3",".51208460601942918","282"
"1029","Motesanib","VEGFR, RET, KIT, PDGFR",".51781045876974352","282"
"1832","729189","",".52141449625851777","282"
"1511","Epirubicin","Anthracycline",".52546793589547769","282"
"1932","NVP-ADW742","IGF1R",".5284555397177253","282"
"1927","GSK2578215A","LRRK2",".53217143398295497","282"
"1006","Cytarabine","Antimetabolite",".53538195736449501","282"
"1613","VE-822","ATR",".54139282855030446","282"
"2359","GSK2830371","WIP1",".54958599936239616","282"
"2438","ascorbate (vitamin C)","anti-oxidant proteins",".55683086301351126","282"
"1779","GSK626616AC","DYRK1A",".55818413423092506","282"
"1051","Alisertib","AURKA",".56217639565745914","282"
"1928","I-BRD9","BRD9",".57652586228998559","282"
"1199","Tamoxifen","ESR1",".57853927988877729","282"
"1042","Doramapimod","p38, JNK2",".57917884357996052","282"
"1912","Afuresertib","AKT1, AKT2, AKT3",".59875689585446679","282"
"1802","Zoledronate"," ",".59995221484018102","282"
"1131","PRIMA-1MET","TP53 activation",".61084029551909402","282"
"1776","GSK2256098C","FAK1",".61227515484041273","282"
"2499","N-acetyl cysteine","Metabolism",".64365341165242063","282"
"1716","IRAK4_4710","IRAK4",".6456303012593565","282"
"1814","Nelarabine","",".66440715445839194","282"
"1835","Elephantin","",".6683639292479564","282"
"1828","720427","",".67660173291998271","282"
"1829","667880","",".6785800304900178","282"
"1816","Fulvestrant","ESR",".67900101851792738","282"
"1054","Palbociclib","CDK4, CDK6",".68060448191665035","282"
"1807","Carmustine","",".69236333781972648","282"
"1806","Oxaliplatin","DNA alkylating agent",".70039568857691947","282"
"2046","MK-8776","CHEK1, CHEK2, CDK2",".70531399748430013","282"
"2360","THR-101","Mutant RAS",".71246036749990027","282"
"1494","SN-38","TOP1",".7145953692037188","282"
"1627","GSK343","EZH2",".72490516911232938","282"
"1817","Romidepsin","HDAC1, HDAC2, HDAC3, HDAC8",".72782401240618677","282"
"2113","VTP-B","",".72792432885704839","282"
"1777","GSK2276186C","JAK1, JAK2, JAK3",".73095562009799364","282"
"1632","Ribociclib","CDK4, CDK6",".73787272009181681","282"
"1250","AZ960","JAK2, JAK3",".7605670429409227","282"
"1730","PAK_5339","PAK1, PAK2",".76191841522255643","282"
"1910","ABT737","BCL2, BCL-XL,  BCL-W, BCL-B, BFL1",".77350845388322187","282"
"1449","AZD1208","PIM1, PIM2, PIM3",".7797116813835","282"
"2498","alpha-lipoic acid","Metabolism",".78318505664872373","282"
"1820","123829","",".78871835863271922","282"
"1855","KRAS (G12C) Inhibitor-12","KRAS (G12C)",".78971431869367703","282"
"1083","Crizotinib","MET, ALK, ROS1",".80859124920161884","282"
"1507","Ruxolitinib","JAK1, JAK2",".81123815298393276","282"
"1030","KU-55933","ATM",".82103088416511305","282"
"1053","MK-2206","AKT1, AKT2",".82502109063706686","282"
"1815","Dacarbazine","CP11A",".82562063947272579","282"
"1778","GSK2110183B","AKT1, AKT2, AKT3",".84090640799428651","282"
"1997","WEHI-539","BCL-XL",".85101835767846756","282"
"1909","Venetoclax","BCL2",".85186902226402306","282"
"1998","BPD-00008900","",".85719370492068647","282"
"1810","Mitoxantrone","TOP2",".86234451887909613","282"
"2043","BIBR-1532","TERT",".86622159178194669","282"
"2038","UNC0638","G9A, GLP",".86644253182505171","282"
"1052","RO-3306","CDK1",".88187939764585821","282"
"1003","Camptothecin","TOP1",".88326973829944744","282"
"1843","LMP744","TOP1",".88783877745702411","282"
"1512","Cyclophosphamide","Alkylating agent",".89095576321885117","282"
"1012","Vorinostat","HDAC inhibitor Class I, IIa, IIb, IV",".89670005692464716","282"
"1839","615590","",".90042053516041887","282"
"1378","Bleomycin (50 uM)","dsDNA break induction",".91402360083602952","282"
"1625","RVX-208","BRD4",".92351099502036083","282"
"1821","765771","",".93103298646977184","282"
"1812","Bleomycin","dsDNA break induction",".93798819320787785","282"
"1067","CCT007093","PPM1D",".94143236386968843","282"
"1088","Irinotecan","TOP1",".95896408384589982","282"
"1785","LMB_AB3","PPP1R15B",".96755916026829836","282"
"1830","Gallibiscoquinazole","",".98818506386058946","282"
"1813","Fludarabine","Antimetabolite",".98901829821473841","282"
"1046","Wee1 Inhibitor","WEE1, CHEK1",".99512266903419877","282"
"1149","TW 37","BCL2, BCL-XL, MCL1","1.0081545150629392","282"
"1824","123138","","1.0312562038295852","282"
"1047","Nutlin-3a (-)","MDM2","1.0488408458499401","282"
"1933","P22077","USP7, USP47","1.0781938515259724","282"
"1023","GW441756","NTRK1","1.0926756788180179","282"
"1621","PCI-34051","HDAC8, HDAC6, HDAC1","1.132631885770959","282"
"1086","BI-2536","PLK1, PLK2, PLK3","1.1353115566985548","282"
"1916","AZD5363","AKT1, AKT2, AKT3, ROCK2","1.1364582554872065","282"
"1259","Talazoparib","PARP1, PARP2","1.1404877810694736","282"
"1811","Dactinomycin","RNA polymerase","1.1731576198283207","282"
"1809","Teniposide","","1.2134927750014846","282"
"1930","Telomerase Inhibitor IX","Telomerase","1.3599180696685411","282"
"1939","UMI-77","MCL1","1.5205683981684024","282"
"1917","AZD6738","ATR","1.8378971564408875","282"
"1038","NU7441","DNAPK","1.957358949636635","282"
"2148","POMHEX","","2.0924770473432659","282"
"2055","Mycophenolic acid","","2.1645393389381633","282"
"1559","Luminespib","HSP90","2.280913528779787","282"
