ID,Drug Name,Targets,Z Score,Count
"1598","LGK974","PORCN",".80576865840880907","181"
"1046","Wee1 Inhibitor","WEE1, CHEK1",".81985414045873761","181"
"1019","Bosutinib","SRC, ABL, TEC",".8254624977226751","181"
"1919","Osimertinib","EGFR",".86003936496141165","181"
"1930","Telomerase Inhibitor IX","Telomerase",".87556647766830253","181"
"1268","XAV939","TNKS1, TNKS2",".91022227170677428","181"
"1085","Sorafenib","PDGFR, KIT, VEGFR, RAF",".93358933056341942","181"
"1080","Paclitaxel","Microtubule stabiliser",".9715074143743212","181"
"1009","Tretinoin","Retinoic acid",".98499372675164087","181"
"1003","Camptothecin","TOP1","1.0025755797484892","181"
"2039","AGK2","BAZ2A, BAZ2B","1.0406169751960646","181"
"1631","PRT062607","SYK","1.0411075487821819","181"
"1131","PRIMA-1MET","TP53 activation","1.0728908883125141","181"
"1250","AZ960","JAK2, JAK3","1.0796470547571178","181"
"1626","OTX015","BRD2, BRD3, BRD4","1.084941825544123","181"
"1033","Vismodegib","SMO","1.1107957050731647","181"
"1083","Crizotinib","MET, ALK, ROS1","1.1262274706037176","181"
"1561","Taselisib","PI3K (beta sparing)","1.13756308458086","181"
"2109","AZ6102","TNKS1, TNKS2","1.1461553394040889","181"
"2040","Foretinib","MET, KDR, TIE2, VEGFR3/FLT4, RON, PDGFR, FGFR1, EGFR","1.1487917054113592","181"
"1855","KRAS (G12C) Inhibitor-12","KRAS (G12C)","1.176917465018404","181"
"1913","AGI-5198","IDH1 (R132H)","1.1803160900579044","181"
"1494","SN-38","TOP1","1.1968961350140241","181"
"1008","Methotrexate","Antimetabolite","1.2049867059766703","181"
"1022","AZD7762","CHEK1, CHEK2","1.2100575848567139","181"
"1924","Ipatasertib","AKT1, AKT, AKT3","1.2103352151206286","181"
"1931","MIRA-1","TP53","1.2154162526592687","181"
"1799","Ibrutinib","BTK","1.248384252984343","181"
"1039","SL0101","RSK, AURKB, PIM1, PIM3","1.2934430671836314","181"
"1563","EPZ5676","DOT1L","1.29387229403259","181"
"1259","Talazoparib","PARP1, PARP2","1.3034706421659117","181"
"1918","AZD8186","PI3Kalpha, PI3Kbeta","1.3046952399111207","181"
"1510","Linsitinib","IGF1R","1.3178220383748411","181"
"1049","PD173074","FGFR1, FGFR2, FGFR3","1.3236992794520488","181"
"1013","Nilotinib","ABL","1.3356211370068816","181"
"1168","Erlotinib","EGFR","1.3490022837762974","181"
"1593","Entinostat","HDAC1, HDAC3","1.3728898053807232","181"
"1034","Staurosporine","Broad spectrum kinase inhibitor","1.375888155617095","181"
"1010","Gefitinib","EGFR","1.3770762273138277","181"
"1549","Sapitinib","EGFR, ERBB2, ERBB3","1.3792607423831207","181"
"1179","MK-1775","WEE1, PLK1","1.3805663865959656","181"
"1048","Mirin","MRE11","1.3941902129406121","181"
"1032","Afatinib","EGFR, ERBB2","1.4177857633992332","181"
"1237","EPZ004777","DOT1L","1.4273886069428663","181"
"1192","GSK269962A","ROCK1, ROCK2","1.4400358916341032","181"
"1560","Alpelisib","PI3Kalpha","1.4420931883018584","181"
"1922","Cediranib","VEGFR, FLT1, FLT2, FLT3, FLT4, KIT, PDGFRB","1.4444964732629366","181"
"1502","Bicalutamide","AR","1.4751913599649038","181"
"1594","OSI-027","MTORC1, MTORC2","1.4785854737240471","181"
"1133","Serdemetan","MDM2","1.4825465903231381","181"
"1625","RVX-208","BRD4","1.4884052697127963","181"
"2107","LJI308","RSK2, RSK1, RSK3","1.4953847510661011","181"
"1047","Nutlin-3a (-)","MDM2","1.5020965476696033","181"
"1029","Motesanib","VEGFR, RET, KIT, PDGFR","1.5158389510222314","181"
"1096","Tozasertib","AURKA, AURKB, AURKC, others","1.5178880442135569","181"
"1042","Doramapimod","p38, JNK2","1.5222902384138954","181"
"1089","Oxaliplatin","DNA alkylating agent","1.5540863963905349","181"
"1632","Ribociclib","CDK4, CDK6","1.5921541799610159","181"
"1558","Lapatinib","EGFR, ERBB2","1.5922366456013921","181"
"1061","SB590885","BRAF","1.5945530430325858","181"
"1051","Alisertib","AURKA","1.6056197003639916","181"
"1024","Lestaurtinib","FLT3, JAK2, NTRK1, NTRK2, NTRK3","1.609328131822473","181"
"1910","ABT737","BCL2, BCL-XL,  BCL-W, BCL-B, BFL1","1.6104594914151749","181"
"1912","Afuresertib","AKT1, AKT2, AKT3","1.6117360393216802","181"
"1175","Rucaparib","PARP1, PARP2","1.6156851418454026","181"
"1916","AZD5363","AKT1, AKT2, AKT3, ROCK2","1.6172599748506788","181"
"1011","Navitoclax","BCL2, BCL-XL, BCL-W","1.6217314789750217","181"
"1007","Docetaxel","Microtubule stabiliser","1.6389569088439351","181"
"1239","YK-4-279","RNA helicase A","1.6477413815963851","181"
"2048","Vinorelbine","Microtubule destabiliser","1.6493944487893646","181"
"1054","Palbociclib","CDK4, CDK6","1.6514627484117737","181"
"2170","AT13148","AKT1","1.6576848711012915","181"
"1627","GSK343","EZH2","1.7011176694222871","181"
"1613","VE-822","ATR","1.705083197828831","181"
"1559","Luminespib","HSP90","1.7061236549271599","181"
"1927","GSK2578215A","LRRK2","1.7156407595716614","181"
"2173","PFI-1","BRD4","1.7174352181993848","181"
"1177","Niraparib","PARP1, PARP2","1.7207585421555565","181"
"1557","LCL161","XIAP, IAP1, IAP2","1.7245198291095243","181"
"2175","CHIR-99021","GSK3A, GSK3B","1.7296509638233377","181"
"1020","Lenalidomide","CRBN","1.777908245828951","181"
"1093","GSK1904529A","IGF1R, IR","1.7813987710170276","181"
"1928","I-BRD9","BRD9","1.7914849122687084","181"
"1917","AZD6738","ATR","1.793699427568644","181"
"1933","P22077","USP7, USP47","1.8006279233513329","181"
"1936","Savolitinib","MET","1.8089290188779237","181"
"1053","MK-2206","AKT1, AKT2","1.8151151792806237","181"
"1025","SB216763","GSK3A, GSK3B","1.8358154820020109","181"
"2044","Pyridostatin","G-quadruplex stabiliser","1.8747206443143718","181"
"1030","KU-55933","ATM","1.9135157622496397","181"
"1862","MG-132","Proteasome, CAPN1","1.9136486237333397","181"
"2043","BIBR-1532","TERT","1.923370975686123","181"
"1194","SB505124","TGFBR1, ACVR1B, ACVR1C","1.9347314748524842","181"
"1617","AZD5582","XIAP, cIAP","1.9368383703058505","181"
"1511","Epirubicin","Anthracycline","1.9565881244666374","181"
"1057","Dactolisib","PI3K (class 1), MTORC1, MTORC2","1.9567758390571506","181"
"2046","MK-8776","CHEK1, CHEK2, CDK2","1.9664237373869813","181"
"1634","AGI-6780","IDH2 R140Q mutant","1.9716395993893681","181"
"1170","CCT-018159","HSP90","1.9838972806796471","181"
"1018","Veliparib","PARP1, PARP2","1.9984155746476167","181"
"1621","PCI-34051","HDAC8, HDAC6, HDAC1","2.0087779539635093","181"
"1200","Fulvestrant","ESR","2.0252246343446232","181"
"1786","AZD4547","FGFR1, FGFR2, FGFR3","2.0460571836034767","181"
"1180","Dinaciclib","CDK1, CDK2, CDK5, CDK9","2.0644000473823056","181"
"1630","Entospletinib","SYK","2.0815355671850124","181"
"1012","Vorinostat","HDAC inhibitor Class I, IIa, IIb, IV","2.087911056980611","181"
"1050","ZM447439","AURKA, AURKB","2.1202301704665381","181"
"1926","GNE-317","PI3Kalpha","2.1259106470700249","181"
"2174","IOX2","EGLN1","2.1360778322900398","181"
"1620","PFI3","Polybromo 1, SMARCA4, SMARCA2","2.1405864425123999","181"
"1031","Elesclomol","HSP90","2.1477395467759774","181"
"1615","CZC24832","PI3Kgamma","2.1583643463521374","181"
"1017","Olaparib","PARP1, PARP2","2.1723342438351332","181"
"1614","WZ4003","NUAK1, NUAK2","2.1756770312018667","181"
"1512","Cyclophosphamide","Alkylating agent","2.1811633679247722","181"
"1576","IWP-2","PORCN","2.1835835915979391","181"
"1635","Picolinici-acid","Inflammatory related","2.1885193935433702","181"
"1016","Temsirolimus","MTOR","2.1889758846569305","181"
"1925","GDC0810","ESR1, ESR2","2.2305472728856643","181"
"1023","GW441756","NTRK1","2.2413504603908723","181"
"1037","BX795","TBK1, PDK1 (PDPK1), IKK, AURKB, AURKC","2.3240142316173782","181"
"1058","Pictilisib","PI3K (class 1)","2.3353561402551311","181"
"1911","Dactinomycin","RNA polymerase","2.3398219796824353","181"
"1191","Bortezomib","Proteasome","2.3406377233918505","181"
"1553","Uprosertib","AKT1, AKT2, AKT3","2.3620903023410929","181"
"1021","Axitinib","PDGFR, KIT, VEGFR","2.3766661240730778","181"
"1005","Cisplatin","DNA crosslinker","2.3911579940830139","181"
"1578","Leflunomide","Pyrimidine synthesis inhibitor","2.4345778836176999","181"
"1618","GSK2606414","PERK","2.4355818481428009","181"
"1026","Tanespimycin","HSP90","2.4713771239600182","181"
"1084","Rapamycin","MTORC1","2.4719333537352357","181"
"1507","Ruxolitinib","JAK1, JAK2","2.4803461096312889","181"
"2177","SGC0946","DOT1L","2.5490079913175596","181"
"1199","Tamoxifen","ESR1","2.6251156192099461","181"
"2169","AZD6482","PI3Kbeta","2.6932422147223209","181"
"1997","WEHI-539","BCL-XL","2.7809332262092528","181"
"1243","Piperlongumine","Induces reactive oxygen species","3.0306621221173633","181"
"1873","Buparlisib","PI3Kalpha, PI3Kdelta, PI3Kbeta, PI3Kgamma","3.4845727089849183","181"
"1909","Venetoclax","BCL2","3.6097410290249412","181"
